RecID;MStamp;MStation;IDDocument;IDThema;Commentaar
1001721;2011-11-10;1;1008504;1000138;
1001722;2011-11-10;1;1008504;1000126;
1001723;2011-11-10;1;1008504;1000001;
1001724;2011-12-20;1;1008954;1000213;
1001725;2011-11-10;1;1008954;1000138;
1001726;2011-11-10;1;1008954;1000126;
1001727;2011-12-20;1;1008956;1000213;
1001728;2011-11-10;1;1008956;1000138;
1001729;2011-11-10;1;1008956;1000126;
1001730;2011-12-20;1;1009221;1000213;
1001731;2011-11-10;1;1009221;1000138;
1001732;2011-11-10;1;1009221;1000126;
1001733;2011-12-20;1;1006740;1000214;
1001734;2011-11-10;1;1006740;1000139;
1001735;2011-11-10;1;1006740;1000126;
1001736;2011-11-10;1;1006740;1000001;
1001737;2011-12-20;1;1006404;1000214;
1001738;2011-11-10;1;1006404;1000139;
1001739;2011-11-10;1;1006404;1000126;
1001740;2011-11-10;1;1006404;1000001;
1001741;2011-12-20;1;1011106;1000215;
1001742;2011-11-10;1;1011106;1000139;
1001743;2011-11-10;1;1011106;1000126;
1001744;2011-11-10;1;1011106;1000001;
1001745;2011-12-20;1;1018136;1000215;
1001746;2011-11-10;1;1018136;1000139;
1001747;2011-11-10;1;1018136;1000126;
1001748;2011-11-10;1;1018136;1000001;
1001749;2011-12-20;1;1018031;1000215;
1001750;2011-11-10;1;1018031;1000139;
1001751;2011-11-10;1;1018031;1000126;
1001752;2011-11-10;1;1018031;1000001;
1001753;2011-12-20;1;1018517;1000215;
1001754;2011-11-10;1;1018517;1000139;
1001755;2011-11-10;1;1018517;1000126;
1001756;2011-11-10;1;1018517;1000001;
1001757;2011-12-20;1;1013032;1000215;
1001758;2011-11-10;1;1013032;1000139;
1001759;2011-11-10;1;1013032;1000126;
1001760;2011-11-10;1;1013032;1000001;
1001761;2011-12-20;1;1004810;1000216;
1001762;2011-11-10;1;1004810;1000139;
1001763;2011-11-10;1;1004810;1000126;
1001764;2011-11-10;1;1004810;1000001;
1001765;2011-12-20;1;1005424;1000216;
1001766;2011-11-10;1;1005424;1000139;
1001767;2011-11-10;1;1005424;1000126;
1001768;2011-11-10;1;1005424;1000001;
1001769;2011-12-20;1;1005527;1000216;
1001770;2011-11-10;1;1005527;1000139;
1001771;2011-11-10;1;1005527;1000126;
1001772;2011-11-10;1;1005527;1000001;
1001773;2011-12-20;1;1006651;1000216;
1001774;2011-11-10;1;1006651;1000139;
1001775;2011-11-10;1;1006651;1000126;
1001776;2011-11-10;1;1006651;1000001;
1001777;2011-12-20;1;1018495;1000217;
1001778;2011-11-10;1;1018495;1000140;
1001779;2011-11-10;1;1018495;1000126;
1001780;2011-11-10;1;1018495;1000001;
1001781;2011-12-20;1;1012025;1000217;
1001782;2011-11-10;1;1012025;1000140;
1001783;2011-11-10;1;1012025;1000126;
1001784;2011-11-10;1;1012025;1000001;
1001785;2011-12-20;1;1020176;1000217;
1001786;2011-11-10;1;1020176;1000140;
1001787;2011-11-10;1;1020176;1000126;
1001788;2011-11-10;1;1020176;1000001;
1001789;2011-12-20;1;1017364;1000217;
1001790;2011-11-10;1;1017364;1000140;
1001791;2011-11-10;1;1017364;1000126;
1001792;2011-11-10;1;1017364;1000001;
1001793;2011-12-20;1;1017595;1000217;
1001794;2011-11-10;1;1017595;1000140;
1001795;2011-11-10;1;1017595;1000126;
1001796;2011-11-10;1;1017595;1000001;
1001797;2011-12-20;1;1018869;1000217;
1001798;2011-11-10;1;1018869;1000140;
1001799;2011-11-10;1;1018869;1000126;
1001800;2011-11-10;1;1018869;1000001;
1001801;2011-12-20;1;1017703;1000217;
1001802;2011-11-10;1;1017703;1000140;
1001803;2011-11-10;1;1017703;1000126;
1001804;2011-11-10;1;1017703;1000001;
1001805;2011-12-20;1;1019926;1000217;
1001806;2011-11-10;1;1019926;1000140;
1001807;2011-11-10;1;1019926;1000126;
1001808;2011-11-10;1;1019926;1000001;
1001809;2011-12-20;1;1015968;1000218;
1001810;2011-11-10;1;1015968;1000217;
1001811;2011-11-10;1;1015968;1000140;
1001812;2011-11-10;1;1015968;1000126;
1001813;2011-11-10;1;1015968;1000001;
1001814;2011-12-20;1;1018495;1000219;
1001815;2011-12-20;1;1013289;1000219;
1001816;2011-11-10;1;1013289;1000217;
1001817;2011-11-10;1;1013289;1000140;
1001818;2011-11-10;1;1013289;1000126;
1001819;2011-11-10;1;1013289;1000001;
1001820;2011-12-20;1;1013200;1000219;
1001821;2011-11-10;1;1013200;1000217;
1001822;2011-11-10;1;1013200;1000140;
1001823;2011-11-10;1;1013200;1000126;
1001824;2011-11-10;1;1013200;1000001;
1001825;2011-12-20;1;1007763;1000219;
1001826;2011-11-10;1;1007763;1000217;
1001827;2011-11-10;1;1007763;1000140;
1001828;2011-11-10;1;1007763;1000126;
1001829;2011-11-10;1;1007763;1000001;
1001830;2011-12-20;1;1011834;1000220;
1001831;2011-11-10;1;1011834;1000217;
1001832;2011-11-10;1;1011834;1000140;
1001833;2011-11-10;1;1011834;1000126;
1001834;2011-11-10;1;1011834;1000001;
1001835;2011-12-20;1;1012025;1000220;
1001836;2011-12-20;1;1017364;1000220;
1001837;2011-12-20;1;1018283;1000220;
1001838;2011-11-10;1;1018283;1000217;
1001839;2011-11-10;1;1018283;1000140;
1001840;2011-11-10;1;1018283;1000126;
1001841;2011-11-10;1;1018283;1000001;
1001842;2011-12-20;1;1018954;1000220;
1001843;2011-11-10;1;1018954;1000217;
1001844;2011-11-10;1;1018954;1000140;
1001845;2011-11-10;1;1018954;1000126;
1001846;2011-11-10;1;1018954;1000001;
1001847;2011-12-20;1;1020275;1000220;
1001848;2011-11-10;1;1020275;1000217;
1001849;2011-11-10;1;1020275;1000140;
1001850;2011-11-10;1;1020275;1000126;
1001851;2011-11-10;1;1020275;1000001;
1001852;2011-12-20;1;1020251;1000220;
1001853;2011-11-10;1;1020251;1000217;
1001854;2011-11-10;1;1020251;1000140;
1001855;2011-11-10;1;1020251;1000126;
1001856;2011-11-10;1;1020251;1000001;
1001857;2011-12-20;1;1012025;1000221;
1001858;2011-12-20;1;1018357;1000221;
1001859;2011-11-10;1;1018357;1000217;
1001860;2011-11-10;1;1018357;1000140;
1001861;2011-11-10;1;1018357;1000126;
1001862;2011-11-10;1;1018357;1000001;
1001863;2011-12-20;1;1020176;1000221;
1001864;2011-12-20;1;1018141;1000221;
1001865;2011-11-10;1;1018141;1000217;
1001866;2011-11-10;1;1018141;1000140;
1001867;2011-11-10;1;1018141;1000126;
1001868;2011-11-10;1;1018141;1000001;
1001869;2011-12-20;1;1013487;1000222;
1001870;2011-11-10;1;1013487;1000217;
1001871;2011-11-10;1;1013487;1000140;
1001872;2011-11-10;1;1013487;1000126;
1001873;2011-11-10;1;1013487;1000001;
1001874;2011-12-20;1;1019757;1000223;
1001875;2011-11-10;1;1019757;1000217;
1001876;2011-11-10;1;1019757;1000140;
1001877;2011-11-10;1;1019757;1000126;
1001878;2011-11-10;1;1019757;1000001;
1001879;2011-12-20;1;1019758;1000223;
1001880;2011-11-10;1;1019758;1000217;
1001881;2011-11-10;1;1019758;1000140;
1001882;2011-11-10;1;1019758;1000126;
1001883;2011-11-10;1;1019758;1000001;
1001884;2011-12-20;1;1007871;1000223;
1001885;2011-11-10;1;1007871;1000217;
1001886;2011-11-10;1;1007871;1000140;
1001887;2011-11-10;1;1007871;1000126;
1001888;2011-11-10;1;1007871;1000001;
1001889;2011-12-20;1;1007924;1000223;
1001890;2011-11-10;1;1007924;1000217;
1001891;2011-11-10;1;1007924;1000140;
1001892;2011-11-10;1;1007924;1000126;
1001893;2011-11-10;1;1007924;1000001;
1001894;2011-12-20;1;1013817;1000223;
1001895;2011-11-10;1;1013817;1000217;
1001896;2011-11-10;1;1013817;1000140;
1001897;2011-11-10;1;1013817;1000126;
1001898;2011-11-10;1;1013817;1000001;
1001899;2011-12-20;1;1015712;1000223;
1001900;2011-11-10;1;1015712;1000217;
1001901;2011-11-10;1;1015712;1000140;
1001902;2011-11-10;1;1015712;1000126;
1001903;2011-11-10;1;1015712;1000001;
1001904;2011-12-20;1;1015399;1000223;
1001905;2011-11-10;1;1015399;1000217;
1001906;2011-11-10;1;1015399;1000140;
1001907;2011-11-10;1;1015399;1000126;
1001908;2011-11-10;1;1015399;1000001;
1001909;2011-12-20;1;1016229;1000223;
1001910;2011-11-10;1;1016229;1000217;
1001911;2011-11-10;1;1016229;1000140;
1001912;2011-11-10;1;1016229;1000126;
1001913;2011-11-10;1;1016229;1000001;
1001914;2011-12-20;1;1016244;1000223;
1001915;2011-11-10;1;1016244;1000217;
1001916;2011-11-10;1;1016244;1000140;
1001917;2011-11-10;1;1016244;1000126;
1001918;2011-11-10;1;1016244;1000001;
1001919;2011-12-20;1;1016237;1000223;
1001920;2011-11-10;1;1016237;1000217;
1001921;2011-11-10;1;1016237;1000140;
1001922;2011-11-10;1;1016237;1000126;
1001923;2011-11-10;1;1016237;1000001;
1001924;2011-12-20;1;1017342;1000223;
1001925;2011-11-10;1;1017342;1000217;
1001926;2011-11-10;1;1017342;1000140;
1001927;2011-11-10;1;1017342;1000126;
1001928;2011-11-10;1;1017342;1000001;
1001929;2011-12-20;1;1017555;1000223;
1001930;2011-11-10;1;1017555;1000217;
1001931;2011-11-10;1;1017555;1000140;
1001932;2011-11-10;1;1017555;1000126;
1001933;2011-11-10;1;1017555;1000001;
1001934;2011-12-20;1;1017557;1000223;
1001935;2011-11-10;1;1017557;1000217;
1001936;2011-11-10;1;1017557;1000140;
1001937;2011-11-10;1;1017557;1000126;
1001938;2011-11-10;1;1017557;1000001;
1001939;2011-12-20;1;1017556;1000223;
1001940;2011-11-10;1;1017556;1000217;
1001941;2011-11-10;1;1017556;1000140;
1001942;2011-11-10;1;1017556;1000126;
1001943;2011-11-10;1;1017556;1000001;
1001944;2011-12-20;1;1017559;1000223;
1001945;2011-11-10;1;1017559;1000217;
1001946;2011-11-10;1;1017559;1000140;
1001947;2011-11-10;1;1017559;1000126;
1001948;2011-11-10;1;1017559;1000001;
1001949;2011-12-20;1;1003896;1000224;
1001950;2011-11-10;1;1003896;1000217;
1001951;2011-11-10;1;1003896;1000140;
1001952;2011-11-10;1;1003896;1000126;
1001953;2011-11-10;1;1003896;1000001;
1001954;2011-12-20;1;1018216;1000225;
1001955;2011-11-10;1;1018216;1000217;
1001956;2011-11-10;1;1018216;1000140;
1001957;2011-11-10;1;1018216;1000126;
1001958;2011-11-10;1;1018216;1000001;
1001959;2011-12-20;1;1019926;1000225;
1001960;2011-12-20;1;1015749;1000226;
1001961;2011-11-10;1;1015749;1000217;
1001962;2011-11-10;1;1015749;1000140;
1001963;2011-12-20;1;1016921;1000226;
1001964;2011-11-10;1;1016921;1000217;
1001965;2011-11-10;1;1016921;1000140;
1001966;2011-11-10;1;1016921;1000126;
1001967;2011-11-10;1;1016921;1000001;
1001968;2011-12-20;1;1020192;1000226;
1001969;2011-11-10;1;1020192;1000217;
1001970;2011-11-10;1;1020192;1000140;
1001971;2011-11-10;1;1020192;1000126;
1001972;2011-11-10;1;1020192;1000001;
1001973;2011-12-20;1;1005468;1000227;
1001974;2011-11-10;1;1005468;1000217;
1001975;2011-11-10;1;1005468;1000140;
1001976;2011-11-10;1;1005468;1000126;
1001977;2011-11-10;1;1005468;1000001;
1001978;2011-12-20;1;1006156;1000227;
1001979;2011-11-10;1;1006156;1000217;
1001980;2011-11-10;1;1006156;1000140;
1001981;2011-11-10;1;1006156;1000126;
1001982;2011-11-10;1;1006156;1000001;
1001983;2011-12-20;1;1010462;1000228;
1001984;2011-11-10;1;1010462;1000217;
1001985;2011-11-10;1;1010462;1000140;
1001986;2011-11-10;1;1010462;1000126;
1001987;2011-11-10;1;1010462;1000001;
1001988;2011-12-20;1;1020338;1000228;
1001989;2011-11-10;1;1020338;1000217;
1001990;2011-11-10;1;1020338;1000140;
1001991;2011-11-10;1;1020338;1000126;
1001992;2011-11-10;1;1020338;1000001;
1001993;2011-12-20;1;1012949;1000229;
1001994;2011-11-10;1;1012949;1000140;
1001995;2011-11-10;1;1012949;1000126;
1001996;2011-11-10;1;1012949;1000001;
1001997;2011-12-20;1;1017752;1000229;
1001998;2011-11-10;1;1017752;1000140;
1001999;2011-11-10;1;1017752;1000126;
1002000;2011-11-10;1;1017752;1000001;
1002001;2011-12-20;1;1002060;1000229;
1002002;2011-11-10;1;1002060;1000140;
1002003;2011-11-10;1;1002060;1000126;
1002004;2011-11-10;1;1002060;1000001;
1002005;2011-12-20;1;1001852;1000229;
1002006;2011-11-10;1;1001852;1000140;
1002007;2011-11-10;1;1001852;1000126;
1002008;2011-11-10;1;1001852;1000001;
1002009;2011-12-20;1;1017767;1000231;
1002010;2011-11-10;1;1017767;1000230;
1002011;2011-11-10;1;1017767;1000140;
1002012;2011-11-10;1;1017767;1000126;
1002013;2011-12-20;1;1005418;1000231;
1002014;2011-11-10;1;1005418;1000230;
1002015;2011-11-10;1;1005418;1000140;
1002016;2011-11-10;1;1005418;1000126;
1002017;2011-11-10;1;1005418;1000001;
1002018;2011-12-20;1;1005420;1000231;
1002019;2011-11-10;1;1005420;1000230;
1002020;2011-11-10;1;1005420;1000140;
1002021;2011-11-10;1;1005420;1000126;
1002022;2011-11-10;1;1005420;1000001;
1002023;2011-12-20;1;1006760;1000232;
1002024;2011-11-10;1;1006760;1000230;
1002025;2011-11-10;1;1006760;1000140;
1002026;2011-11-10;1;1006760;1000126;
1002027;2011-11-10;1;1006760;1000001;
1002028;2011-12-20;1;1007236;1000232;
1002029;2011-11-10;1;1007236;1000230;
1002030;2011-11-10;1;1007236;1000140;
1002031;2011-11-10;1;1007236;1000126;
1002032;2011-11-10;1;1007236;1000001;
1002033;2011-12-20;1;1007983;1000232;
1002034;2011-11-10;1;1007983;1000230;
1002035;2011-11-10;1;1007983;1000140;
1002036;2011-11-10;1;1007983;1000126;
1002037;2011-11-10;1;1007983;1000001;
1002038;2011-12-20;1;1008358;1000232;
1002039;2011-11-10;1;1008358;1000230;
1002040;2011-11-10;1;1008358;1000140;
1002041;2011-11-10;1;1008358;1000126;
1002042;2011-11-10;1;1008358;1000001;
1002043;2011-12-20;1;1008359;1000232;
1002044;2011-11-10;1;1008359;1000230;
1002045;2011-11-10;1;1008359;1000140;
1002046;2011-11-10;1;1008359;1000126;
1002047;2011-11-10;1;1008359;1000001;
1002048;2011-12-20;1;1015253;1000232;
1002049;2011-11-10;1;1015253;1000230;
1002050;2011-11-10;1;1015253;1000140;
1002051;2011-11-10;1;1015253;1000126;
1002052;2011-11-10;1;1015253;1000001;
1002053;2011-12-20;1;1014303;1000232;
1002054;2011-11-10;1;1014303;1000230;
1002055;2011-11-10;1;1014303;1000140;
1002056;2011-11-10;1;1014303;1000126;
1002057;2011-12-20;1;1017767;1000234;
1002058;2011-12-20;1;1005420;1000234;
1002059;2011-12-20;1;1005418;1000234;
1002060;2011-12-20;1;1005420;1000235;
1002061;2011-12-20;1;1005418;1000235;
1002062;2011-12-20;1;1017767;1000236;
1002063;2011-12-20;1;1008594;1000236;
1002064;2011-11-10;1;1008594;1000140;
1002065;2011-11-10;1;1008594;1000126;
1002066;2011-11-10;1;1008594;1000001;
1002067;2011-12-20;1;1005416;1000237;
1002068;2011-11-10;1;1005416;1000236;
1002069;2011-11-10;1;1005416;1000140;
1002070;2011-11-10;1;1005416;1000126;
1002071;2011-11-10;1;1005416;1000001;
1002072;2011-12-20;1;1005420;1000237;
1002073;2011-11-10;1;1005420;1000236;
1002074;2011-12-20;1;1016079;1000237;
1002075;2011-11-10;1;1016079;1000236;
1002076;2011-11-10;1;1016079;1000140;
1002077;2011-11-10;1;1016079;1000126;
1002078;2011-11-10;1;1016079;1000001;
1002079;2012-03-20;1;1020681;1000138;
1002080;2011-11-10;1;1020681;1000126;
1002081;2011-11-10;1;1020681;1000001;
1002082;2012-03-20;1;1020814;1000229;
1002083;2011-11-10;1;1020814;1000140;
1002084;2011-11-10;1;1020814;1000126;
1002085;2011-11-10;1;1020814;1000001;
1002086;2012-03-20;1;1020681;1000230;
1002087;2011-11-10;1;1020681;1000140;
1002088;2012-03-20;1;1020297;1000256;
1002089;2011-11-10;1;1020297;1000247;
1002090;2011-11-10;1;1020297;1000141;
1002091;2011-11-10;1;1020297;1000126;
1002092;2011-11-10;1;1020297;1000001;
1002093;2011-12-20;1;1005418;1000238;
1002094;2011-12-20;1;1005418;1000236;
1002095;2011-12-20;1;1005418;1000239;
1002096;2011-12-20;1;1005420;1000239;
1002097;2011-12-20;1;1005418;1000240;
1002098;2011-12-20;1;1005416;1000240;
1002099;2011-12-20;1;1016079;1000240;
1002100;2011-12-20;1;1013126;1000241;
1002101;2011-12-20;1;1013126;1000140;
1002102;2011-12-20;1;1013126;1000126;
1002103;2011-12-20;1;1013126;1000001;
1002104;2011-12-20;1;1014411;1000241;
1002105;2011-12-20;1;1014411;1000140;
1002106;2011-12-20;1;1014411;1000126;
1002107;2011-12-20;1;1014411;1000001;
1002108;2011-12-20;1;1019852;1000243;
1002109;2011-12-20;1;1019852;1000242;
1002110;2011-12-20;1;1019852;1000140;
1002111;2011-12-20;1;1019852;1000126;
1002112;2011-12-20;1;1015741;1000243;
1002113;2011-12-20;1;1015741;1000242;
1002114;2011-12-20;1;1015741;1000140;
1002115;2011-12-20;1;1015741;1000126;
1002116;2011-12-20;1;1015741;1000001;
1002117;2011-12-20;1;1003929;1000244;
1002118;2011-12-20;1;1003929;1000242;
1002119;2011-12-20;1;1003929;1000140;
1002120;2011-12-20;1;1003929;1000126;
1002121;2011-12-20;1;1003929;1000001;
1002122;2011-12-20;1;1019574;1000245;
1002123;2011-12-20;1;1019574;1000140;
1002124;2011-12-20;1;1019574;1000126;
1002125;2011-12-20;1;1019310;1000245;
1002126;2011-12-20;1;1019310;1000140;
1002127;2011-12-20;1;1019310;1000126;
1002128;2011-12-20;1;1005375;1000246;
1002129;2011-12-20;1;1005375;1000140;
1002130;2011-12-20;1;1005375;1000126;
1002131;2011-12-20;1;1005535;1000246;
1002132;2011-12-20;1;1005535;1000140;
1002133;2011-12-20;1;1005535;1000126;
1002134;2011-12-20;1;1013287;1000246;
1002135;2011-12-20;1;1013287;1000140;
1002136;2011-12-20;1;1013287;1000126;
1002137;2011-12-20;1;1014303;1000246;
1002138;2011-12-20;1;1014580;1000248;
1002139;2011-12-20;1;1014580;1000247;
1002140;2011-12-20;1;1014580;1000141;
1002141;2011-12-20;1;1014580;1000126;
1002142;2011-12-20;1;1014580;1000001;
1002143;2011-12-20;1;1020168;1000248;
1002144;2011-12-20;1;1020168;1000247;
1002145;2011-12-20;1;1020168;1000141;
1002146;2011-12-20;1;1020168;1000126;
1002147;2011-12-20;1;1020168;1000001;
1002148;2011-12-20;1;1006685;1000249;
1002149;2011-12-20;1;1006685;1000247;
1002150;2011-12-20;1;1006685;1000141;
1002151;2011-12-20;1;1006685;1000126;
1002152;2011-12-20;1;1006685;1000001;
1002153;2011-12-20;1;1006684;1000249;
1002154;2011-12-20;1;1006684;1000247;
1002155;2011-12-20;1;1006684;1000141;
1002156;2011-12-20;1;1006684;1000126;
1002157;2011-12-20;1;1006684;1000001;
1002158;2011-12-20;1;1018051;1000249;
1002159;2011-12-20;1;1018051;1000247;
1002160;2011-12-20;1;1018051;1000141;
1002161;2011-12-20;1;1018051;1000126;
1002162;2011-12-20;1;1018051;1000001;
1002163;2011-12-20;1;1018424;1000249;
1002164;2011-12-20;1;1018424;1000247;
1002165;2011-12-20;1;1018424;1000141;
1002166;2011-12-20;1;1018424;1000126;
1002167;2011-12-20;1;1018424;1000001;
1002168;2011-12-20;1;1007805;1000250;
1002169;2011-12-20;1;1007805;1000247;
1002170;2011-12-20;1;1007805;1000141;
1002171;2011-12-20;1;1007805;1000126;
1002172;2011-12-20;1;1007805;1000001;
1002173;2011-12-20;1;1018089;1000251;
1002174;2011-12-20;1;1018089;1000247;
1002175;2011-12-20;1;1018089;1000141;
1002176;2011-12-20;1;1019628;1000252;
1002177;2011-12-20;1;1019628;1000247;
1002178;2011-12-20;1;1019628;1000141;
1002179;2011-12-20;1;1009535;1000253;
1002180;2011-12-20;1;1009535;1000247;
1002181;2011-12-20;1;1009535;1000141;
1002182;2011-12-20;1;1009535;1000126;
1002183;2011-12-20;1;1009535;1000001;
1002184;2011-12-20;1;1017856;1000254;
1002185;2011-12-20;1;1017856;1000247;
1002186;2011-12-20;1;1017856;1000141;
1002187;2011-12-20;1;1017856;1000126;
1002188;2011-12-20;1;1017856;1000001;
1002189;2011-12-20;1;1000183;1000255;
1002190;2011-12-20;1;1000183;1000247;
1002191;2011-12-20;1;1000183;1000141;
1002192;2011-12-20;1;1000183;1000126;
1002193;2011-12-20;1;1000183;1000001;
1002194;2011-12-20;1;1002267;1000255;
1002195;2011-12-20;1;1002267;1000247;
1002196;2011-12-20;1;1002267;1000141;
1002197;2011-12-20;1;1002267;1000126;
1002198;2011-12-20;1;1002267;1000001;
1002199;2011-12-20;1;1001701;1000255;
1002200;2011-12-20;1;1001701;1000247;
1002201;2011-12-20;1;1001701;1000141;
1002202;2011-12-20;1;1001701;1000126;
1002203;2011-12-20;1;1001701;1000001;
1002204;2011-12-20;1;1016055;1000255;
1002205;2011-12-20;1;1016055;1000247;
1002206;2011-12-20;1;1016055;1000141;
1002207;2011-12-20;1;1016055;1000126;
1002208;2011-12-20;1;1016055;1000001;
1002209;2011-12-20;1;1019892;1000255;
1002210;2011-12-20;1;1019892;1000247;
1002211;2011-12-20;1;1019892;1000141;
1002212;2011-12-20;1;1019892;1000126;
1002213;2011-12-20;1;1019892;1000001;
1002214;2011-12-20;1;1008460;1000256;
1002215;2011-12-20;1;1008460;1000247;
1002216;2011-12-20;1;1008460;1000141;
1002217;2011-12-20;1;1008460;1000126;
1002218;2011-12-20;1;1008460;1000001;
1002219;2011-12-20;1;1009190;1000256;
1002220;2011-12-20;1;1009190;1000247;
1002221;2011-12-20;1;1009190;1000141;
1002222;2011-12-20;1;1009190;1000126;
1002223;2011-12-20;1;1009190;1000001;
1002224;2011-12-20;1;1009149;1000256;
1002225;2011-12-20;1;1009149;1000247;
1002226;2011-12-20;1;1009149;1000141;
1002227;2011-12-20;1;1009149;1000126;
1002228;2011-12-20;1;1009149;1000001;
1002229;2011-12-20;1;1016475;1000256;
1002230;2011-12-20;1;1016475;1000247;
1002231;2011-12-20;1;1016475;1000141;
1002232;2011-12-20;1;1016475;1000126;
1002233;2011-12-20;1;1016475;1000001;
1002234;2011-12-20;1;1001184;1000257;
1002235;2011-12-20;1;1001184;1000247;
1002236;2011-12-20;1;1001184;1000141;
1002237;2011-12-20;1;1001184;1000126;
1002238;2011-12-20;1;1001184;1000001;
1002239;2011-12-20;1;1007813;1000259;
1002240;2011-12-20;1;1007813;1000258;
1002241;2011-12-20;1;1007813;1000141;
1002242;2011-12-20;1;1007813;1000126;
1002243;2011-12-20;1;1007813;1000001;
1002244;2011-12-20;1;1014695;1000259;
1002245;2011-12-20;1;1014695;1000258;
1002246;2011-12-20;1;1014695;1000141;
1002247;2011-12-20;1;1014695;1000126;
1002248;2011-12-20;1;1014695;1000001;
1002249;2011-12-20;1;1016010;1000259;
1002250;2011-12-20;1;1016010;1000258;
1002251;2011-12-20;1;1016010;1000141;
1002252;2011-12-20;1;1016010;1000126;
1002253;2011-12-20;1;1016010;1000001;
1002254;2011-12-20;1;1017141;1000259;
1002255;2011-12-20;1;1017141;1000258;
1002256;2011-12-20;1;1017141;1000141;
1002257;2011-12-20;1;1017141;1000126;
1002258;2011-12-20;1;1017141;1000001;
1002259;2011-12-20;1;1018717;1000259;
1002260;2011-12-20;1;1018717;1000258;
1002261;2011-12-20;1;1018717;1000141;
1002262;2011-12-20;1;1018717;1000126;
1002263;2011-12-20;1;1018717;1000001;
1002264;2011-12-20;1;1020160;1000259;
1002265;2011-12-20;1;1020160;1000258;
1002266;2011-12-20;1;1020160;1000141;
1002267;2011-12-20;1;1020160;1000126;
1002268;2011-12-20;1;1020160;1000001;
1002269;2011-12-20;1;1017472;1000260;
1002270;2011-12-20;1;1017472;1000258;
1002271;2011-12-20;1;1017472;1000141;
1002272;2011-12-20;1;1017472;1000126;
1002273;2011-12-20;1;1017472;1000001;
1002274;2011-12-20;1;1000761;1000262;
1002275;2011-12-20;1;1000761;1000261;
1002276;2011-12-20;1;1000761;1000141;
1002277;2011-12-20;1;1000761;1000126;
1002278;2011-12-20;1;1000761;1000001;
1002279;2011-12-20;1;1016900;1000262;
1002280;2011-12-20;1;1016900;1000261;
1002281;2011-12-20;1;1016900;1000141;
1002282;2011-12-20;1;1016900;1000126;
1002283;2011-12-20;1;1016900;1000001;
1002284;2011-12-20;1;1017380;1000262;
1002285;2011-12-20;1;1017380;1000261;
1002286;2011-12-20;1;1017380;1000141;
1002287;2011-12-20;1;1017380;1000126;
1002288;2011-12-20;1;1017380;1000001;
1002289;2011-12-20;1;1019891;1000262;
1002290;2011-12-20;1;1019891;1000261;
1002291;2011-12-20;1;1019891;1000141;
1002292;2011-12-20;1;1019891;1000126;
1002293;2011-12-20;1;1019891;1000001;
1002294;2011-12-20;1;1020146;1000263;
1002295;2011-12-20;1;1020146;1000261;
1002296;2011-12-20;1;1020146;1000141;
1002297;2011-12-20;1;1020146;1000126;
1002298;2011-12-20;1;1020146;1000001;
1002299;2011-12-20;1;1000357;1000263;
1002300;2011-12-20;1;1000357;1000261;
1002301;2011-12-20;1;1000357;1000141;
1002302;2011-12-20;1;1000357;1000126;
1002303;2011-12-20;1;1000357;1000001;
1002304;2011-12-20;1;1000214;1000263;
1002305;2011-12-20;1;1000214;1000261;
1002306;2011-12-20;1;1000214;1000141;
1002307;2011-12-20;1;1000214;1000126;
1002308;2011-12-20;1;1000214;1000001;
1002309;2011-12-20;1;1008447;1000263;
1002310;2011-12-20;1;1008447;1000261;
1002311;2011-12-20;1;1008447;1000141;
1002312;2011-12-20;1;1008447;1000126;
1002313;2011-12-20;1;1008447;1000001;
1002314;2011-12-20;1;1006347;1000264;
1002315;2011-12-20;1;1006347;1000261;
1002316;2011-12-20;1;1006347;1000141;
1002317;2011-12-20;1;1006347;1000126;
1002318;2011-12-20;1;1006347;1000001;
1002319;2011-12-20;1;1000188;1000264;
1002320;2011-12-20;1;1000188;1000261;
1002321;2011-12-20;1;1000188;1000141;
1002322;2011-12-20;1;1000188;1000126;
1002323;2011-12-20;1;1000188;1000001;
1002324;2011-12-20;1;1002976;1000264;
1002325;2011-12-20;1;1002976;1000261;
1002326;2011-12-20;1;1002976;1000141;
1002327;2011-12-20;1;1002976;1000126;
1002328;2011-12-20;1;1002976;1000001;
1002329;2011-12-20;1;1008629;1000264;
1002330;2011-12-20;1;1008629;1000261;
1002331;2011-12-20;1;1008629;1000141;
1002332;2011-12-20;1;1008629;1000126;
1002333;2011-12-20;1;1008629;1000001;
1002334;2011-12-20;1;1005210;1000264;
1002335;2011-12-20;1;1005210;1000261;
1002336;2011-12-20;1;1005210;1000141;
1002337;2011-12-20;1;1005210;1000126;
1002338;2011-12-20;1;1005210;1000001;
1002339;2011-12-20;1;1003570;1000264;
1002340;2011-12-20;1;1003570;1000261;
1002341;2011-12-20;1;1003570;1000141;
1002342;2011-12-20;1;1003570;1000126;
1002343;2011-12-20;1;1003570;1000001;
1002344;2011-12-20;1;1006521;1000264;
1002345;2011-12-20;1;1006521;1000261;
1002346;2011-12-20;1;1006521;1000141;
1002347;2011-12-20;1;1006521;1000126;
1002348;2011-12-20;1;1006521;1000001;
1002349;2011-12-20;1;1019222;1000264;
1002350;2011-12-20;1;1019222;1000261;
1002351;2011-12-20;1;1019222;1000141;
1002352;2011-12-20;1;1019222;1000126;
1002353;2011-12-20;1;1019222;1000001;
1002354;2011-12-20;1;1019246;1000264;
1002355;2011-12-20;1;1019246;1000261;
