RecID;MStamp;MStation;IDDocumentActief;IDDocumentPassief;RelatieType
1000112;2006-06-24;1;1000034;1002998;1
1000113;2006-06-24;1;1000034;1002411;1
1000114;2006-06-24;1;1000034;1001090;1
1000115;2006-06-24;1;1000034;1000275;1
1000116;2006-06-24;1;1000034;1007259;1
1000117;2006-06-24;1;1000034;1004145;1
1000118;2006-06-24;1;1000034;1001973;1
1000119;2006-06-24;1;1000034;1005126;1
1000120;2006-06-24;1;1000034;1007639;1
1000121;2006-06-24;1;1000034;1007641;1
1000122;2006-06-24;1;1000034;1008150;1
1000123;2006-06-24;1;1000034;1009326;1
1000124;2006-06-24;1;1000034;1009327;1
1000125;2006-06-24;1;1003606;1000034;1
1000126;2006-06-24;1;1000888;1000034;1
1000127;2006-06-24;1;1000152;1000034;1
1000128;2006-06-24;1;1001236;1000034;1
1000129;2006-06-24;1;1005853;1000034;1
1000130;2006-06-24;1;1007640;1000034;1
1000131;2006-06-24;1;1006098;1000034;1
1000132;2006-06-24;1;1006097;1000034;1
1000133;2006-06-24;1;1006096;1000034;1
1000134;2006-06-24;1;1007682;1000034;1
1000135;2006-06-24;1;1012124;1000034;1
1000136;2006-06-24;1;1011718;1000034;1
1000137;2006-06-24;1;1012126;1000034;1
1000138;2006-06-24;1;1012151;1000034;1
1000139;2006-06-24;1;1012811;1000034;1
1000140;2006-06-24;1;1013055;1000034;1
1000141;2006-06-24;1;1000034;1000063;2
1000142;2006-06-24;1;1000034;1001040;2
1000143;2006-06-24;1;1000036;1000034;2
1000144;2006-06-24;1;1003900;1000034;2
1000145;2006-06-24;1;1001310;1000034;2
1000146;2006-06-24;1;1003229;1000034;2
1000147;2006-06-24;1;1000238;1000034;2
1000148;2006-06-24;1;1001610;1000034;2
1000149;2006-06-24;1;1005075;1000034;2
1000150;2006-06-24;1;1005899;1000034;2
1000151;2006-06-24;1;1005815;1000034;2
1000152;2006-06-24;1;1006358;1000034;2
1000153;2006-06-24;1;1006420;1000034;2
1000154;2006-06-24;1;1004147;1000034;2
1000155;2006-06-24;1;1008166;1000034;2
1000156;2006-06-24;1;1008404;1000034;2
1000157;2006-06-24;1;1008510;1000034;2
1000158;2006-06-24;1;1008881;1000034;2
1000159;2006-06-24;1;1009664;1000034;2
1000160;2006-06-24;1;1000697;1000034;2
1000161;2006-06-24;1;1000700;1000034;2
1000162;2006-06-24;1;1001611;1000034;2
1000163;2006-06-24;1;1008446;1000034;2
1000164;2006-06-24;1;1010208;1000034;2
1000165;2006-06-24;1;1011533;1000034;2
1000166;2006-06-24;1;1011565;1000034;2
1000167;2006-06-24;1;1011950;1000034;2
1000168;2006-06-24;1;1011951;1000034;2
1000169;2006-06-24;1;1012092;1000034;2
1000170;2006-06-24;1;1013009;1000034;2
1000171;2006-06-24;1;1013067;1000034;2
1000172;2006-06-24;1;1013071;1000034;2
1000173;2006-06-24;1;1013105;1000034;2
1000174;2006-06-24;1;1013781;1000034;2
1000175;2006-06-24;1;1000035;1004145;1
1000176;2006-06-24;1;1000036;1000035;2
1000177;2006-06-24;1;1000037;1001347;0
1000178;2006-06-24;1;1000037;1001348;0
1000179;2006-06-24;1;1009302;1000037;0
1000180;2006-06-24;1;1000037;1005082;1
1000181;2006-06-24;1;1000063;1000037;1
1000182;2006-06-24;1;1000038;1000037;2
1000183;2006-06-24;1;1002348;1000037;2
1000184;2006-06-24;1;1006461;1000037;2
1000185;2006-06-24;1;1009036;1000037;2
1000186;2006-06-24;1;1009147;1000037;2
1000187;2006-06-24;1;1003756;1000039;0
1000188;2006-06-24;1;1000679;1000040;1
1000189;2006-06-24;1;1013912;1000040;2
1000190;2006-06-24;1;1000041;1002867;1
1000191;2006-06-24;1;1000042;1000041;2
1000192;2006-06-24;1;1002354;1000041;2
1000193;2006-06-24;1;1005075;1000041;2
1000194;2006-06-24;1;1000044;1000043;0
1000195;2006-06-24;1;1001318;1000043;2
1000196;2006-06-24;1;1000044;1000306;1
1000197;2006-06-24;1;1000307;1000044;1
1000198;2006-06-24;1;1000045;1002528;0
1000199;2006-06-24;1;1000045;1002532;0
1000200;2006-06-24;1;1000045;1002535;0
1000201;2006-06-24;1;1000045;1002536;0
1000202;2006-06-24;1;1000045;1002537;0
1000203;2006-06-24;1;1000045;1002538;0
1000204;2006-06-24;1;1000045;1000593;0
1000205;2006-06-24;1;1000045;1002540;0
1000206;2006-06-24;1;1000045;1002547;0
1000207;2006-06-24;1;1000045;1002549;0
1000208;2006-06-24;1;1000045;1002551;0
1000209;2006-06-24;1;1000045;1002552;0
1000210;2006-06-24;1;1000045;1002554;0
1000211;2006-06-24;1;1000045;1000502;0
1000212;2006-06-24;1;1000045;1002556;0
1000213;2006-06-24;1;1000045;1002558;0
1000214;2006-06-24;1;1000045;1002560;0
1000215;2006-06-24;1;1000045;1002561;0
1000216;2006-06-24;1;1000045;1002562;0
1000217;2006-06-24;1;1000045;1000594;0
1000218;2006-06-24;1;1000045;1000393;1
1000219;2006-06-24;1;1000045;1002427;1
1000220;2006-06-24;1;1000045;1001345;1
1000221;2006-06-24;1;1000045;1000254;2
1000222;2006-06-24;1;1000045;1000591;2
1000223;2006-06-24;1;1000259;1000045;2
1000224;2006-06-24;1;1000925;1000045;2
1000225;2006-06-24;1;1001159;1000045;2
1000226;2006-06-24;1;1001564;1000045;2
1000227;2006-06-24;1;1001738;1000045;2
1000228;2006-06-24;1;1002140;1000045;2
1000229;2006-06-24;1;1004547;1000045;2
1000230;2006-06-24;1;1004783;1000045;2
1000231;2006-06-24;1;1005405;1000045;2
1000232;2006-06-24;1;1006005;1000045;2
1000233;2006-06-24;1;1006473;1000045;2
1000234;2006-06-24;1;1006688;1000045;2
1000235;2006-06-24;1;1006864;1000045;2
1000236;2006-06-24;1;1007220;1000045;2
1000237;2006-06-24;1;1007885;1000045;2
1000238;2006-06-24;1;1012056;1000045;2
1000239;2006-06-24;1;1014420;1000045;2
1000240;2006-06-24;1;1014442;1000045;2
1000241;2006-06-24;1;1000047;1001261;1
1000242;2006-06-24;1;1009231;1000047;2
1000243;2006-06-24;1;1005720;1000047;2
1000244;2006-06-24;1;1006919;1000047;2
1000245;2006-06-24;1;1013703;1000047;2
1000246;2006-06-24;1;1013703;1000048;0
1000247;2006-06-24;1;1000048;1001261;1
1000248;2006-06-24;1;1001261;1000049;1
1000249;2006-06-24;1;1009225;1000049;2
1000250;2006-06-24;1;1006920;1000049;2
1000251;2006-06-24;1;1008240;1000049;2
1000252;2006-06-24;1;1000050;1000306;1
1000253;2006-06-24;1;1000293;1000050;1
1000254;2006-06-24;1;1001261;1000050;1
1000255;2006-06-24;1;1009226;1000050;2
1000256;2006-06-24;1;1001591;1000051;0
1000257;2006-06-24;1;1000056;1000051;2
1000258;2006-06-24;1;1000209;1000051;2
1000259;2006-06-24;1;1003899;1000051;2
1000260;2006-06-24;1;1002468;1000051;2
1000261;2006-06-24;1;1000052;1002472;0
1000262;2006-06-24;1;1001591;1000052;0
1000263;2006-06-24;1;1000056;1000052;2
1000264;2006-06-24;1;1000356;1000052;2
1000265;2006-06-24;1;1002110;1000052;2
1000266;2006-06-24;1;1002468;1000052;2
1000267;2006-06-24;1;1001591;1000053;0
1000268;2006-06-24;1;1000056;1000053;2
1000269;2006-06-24;1;1000168;1000053;2
1000270;2006-06-24;1;1000209;1000053;2
1000271;2006-06-24;1;1002415;1000053;2
1000272;2006-06-24;1;1002468;1000053;2
1000273;2006-06-24;1;1001591;1000054;0
1000274;2006-06-24;1;1000056;1000054;2
1000275;2006-06-24;1;1002468;1000054;2
1000276;2006-06-24;1;1001591;1000055;0
1000277;2006-06-24;1;1000056;1000055;2
1000278;2006-06-24;1;1000652;1000055;2
1000279;2006-06-24;1;1002468;1000055;2
1000280;2006-06-24;1;1001591;1000056;0
1000281;2006-06-24;1;1000057;1010287;0
1000282;2006-06-24;1;1003226;1000057;1
1000283;2006-06-24;1;1000058;1000057;2
1000284;2006-06-24;1;1000903;1000057;2
1000285;2006-06-24;1;1003186;1000057;2
1000286;2006-06-24;1;1004963;1000057;2
1000287;2006-06-24;1;1000059;1001584;0
1000288;2006-06-24;1;1000059;1000103;0
1000289;2006-06-24;1;1000626;1000059;0
1000290;2006-06-24;1;1000059;1001583;2
1000291;2006-06-24;1;1000059;1000816;2
1000292;2006-06-24;1;1000060;1000059;2
1000293;2006-06-24;1;1000599;1000059;2
1000294;2006-06-24;1;1000061;1003418;0
1000295;2006-06-24;1;1001951;1000061;0
1000296;2006-06-24;1;1000062;1000061;2
1000297;2006-06-24;1;1000733;1000061;2
1000298;2006-06-24;1;1001057;1000061;2
1000299;2006-06-24;1;1001280;1000061;2
1000300;2006-06-24;1;1001710;1000061;2
1000301;2006-06-24;1;1002983;1000061;2
1000302;2006-06-24;1;1000063;1003632;1
1000303;2006-06-24;1;1000063;1002915;1
1000304;2006-06-24;1;1000063;1002193;1
1000305;2006-06-24;1;1000063;1001673;1
1000306;2006-06-24;1;1000063;1004645;1
1000307;2006-06-24;1;1000063;1005082;1
1000308;2006-06-24;1;1000063;1008153;1
1000309;2006-06-24;1;1000063;1009302;1
1000310;2006-06-24;1;1002447;1000063;1
1000311;2006-06-24;1;1001316;1000063;1
1000312;2006-06-24;1;1008989;1000063;1
1000313;2006-06-24;1;1013055;1000063;1
1000314;2006-06-24;1;1000065;1000063;2
1000315;2006-06-24;1;1001310;1000063;2
1000316;2006-06-24;1;1000064;1000063;2
1000317;2006-06-24;1;1003229;1000063;2
1000318;2006-06-24;1;1000238;1000063;2
1000319;2006-06-24;1;1001610;1000063;2
1000320;2006-06-24;1;1004825;1000063;2
1000321;2006-06-24;1;1005075;1000063;2
1000322;2006-06-24;1;1004996;1000063;2
1000323;2006-06-24;1;1000738;1000063;2
1000324;2006-06-24;1;1005637;1000063;2
1000325;2006-06-24;1;1005899;1000063;2
1000326;2006-06-24;1;1006358;1000063;2
1000327;2006-06-24;1;1006420;1000063;2
1000328;2006-06-24;1;1004147;1000063;2
1000329;2006-06-24;1;1006957;1000063;2
1000330;2006-06-24;1;1007518;1000063;2
1000331;2006-06-24;1;1000697;1000063;2
1000332;2006-06-24;1;1007756;1000063;2
1000333;2006-06-24;1;1008286;1000063;2
1000334;2006-06-24;1;1008510;1000063;2
1000335;2006-06-24;1;1008621;1000063;2
1000336;2006-06-24;1;1009569;1000063;2
1000337;2006-06-24;1;1000700;1000063;2
1000338;2006-06-24;1;1001611;1000063;2
1000339;2006-06-24;1;1011565;1000063;2
1000340;2006-06-24;1;1011951;1000063;2
1000341;2006-06-24;1;1012092;1000063;2
1000342;2006-06-24;1;1013105;1000063;2
1000343;2006-06-24;1;1013611;1000063;2
1000344;2006-06-24;1;1013937;1000063;2
1000345;2006-06-24;1;1014166;1000063;2
1000346;2006-06-24;1;1000064;1000238;2
1000347;2006-06-24;1;1000065;1000064;2
1000348;2006-06-24;1;1001987;1000066;0
1000349;2006-06-24;1;1008616;1000067;0
1000350;2006-06-24;1;1008757;1000067;0
1000351;2006-06-24;1;1008760;1000067;0
1000352;2006-06-24;1;1004917;1000068;0
1000353;2006-06-24;1;1003057;1000069;2
1000354;2006-06-24;1;1008615;1000069;2
1000355;2006-06-24;1;1008617;1000069;2
1000356;2006-06-24;1;1000072;1000071;2
1000357;2006-06-24;1;1000074;1000073;0
1000358;2006-06-24;1;1000076;1000075;0
1000359;2006-06-24;1;1004642;1000076;0
1000360;2006-06-24;1;1000078;1000077;0
1000361;2006-06-24;1;1000080;1000079;0
1000362;2006-06-24;1;1007865;1000081;0
1000363;2006-06-24;1;1000082;1000081;2
1000364;2006-06-24;1;1000086;1000083;2
1000365;2006-06-24;1;1005627;1000083;2
1000366;2006-06-24;1;1011412;1000084;0
1000367;2006-06-24;1;1000086;1000084;2
1000368;2006-06-24;1;1005627;1000084;2
1000369;2006-06-24;1;1011413;1000084;2
1000370;2006-06-24;1;1011414;1000084;2
1000371;2006-06-24;1;1011415;1000084;2
1000372;2006-06-24;1;1011416;1000084;2
1000373;2006-06-24;1;1011417;1000084;2
1000374;2006-06-24;1;1011418;1000084;2
1000375;2006-06-24;1;1011419;1000084;2
1000376;2006-06-24;1;1011420;1000084;2
1000377;2006-06-24;1;1011421;1000084;2
1000378;2006-06-24;1;1005627;1000085;0
1000379;2006-06-24;1;1000086;1000085;2
1000380;2006-06-24;1;1000558;1000085;2
1000381;2006-06-24;1;1000087;1000560;0
1000382;2006-06-24;1;1000087;1000561;0
1000383;2006-06-24;1;1001217;1000088;0
1000384;2006-06-24;1;1000089;1001262;1
1000385;2006-06-24;1;1001044;1000089;1
1000386;2006-06-24;1;1001040;1000090;1
1000387;2006-06-24;1;1000092;1000091;2
1000388;2006-06-24;1;1000123;1000091;2
1000389;2006-06-24;1;1000124;1000091;2
1000390;2006-06-24;1;1005766;1000091;2
1000391;2006-06-24;1;1012544;1000095;0
1000392;2006-06-24;1;1000095;1000978;1
1000393;2006-06-24;1;1013082;1000095;2
1000394;2006-06-24;1;1000097;1000352;1
1000395;2006-06-24;1;1000099;1000098;0
1000396;2006-06-24;1;1006445;1000099;0
1000397;2006-06-24;1;1000101;1011148;0
1000398;2006-06-24;1;1003051;1000101;2
1000399;2006-06-24;1;1006907;1000101;2
1000400;2006-06-24;1;1000104;1000103;0
1000401;2006-06-24;1;1001858;1000103;2
1000402;2006-06-24;1;1003938;1000104;2
1000403;2006-06-24;1;1004660;1000105;1
1000404;2006-06-24;1;1000108;1002330;2
1000405;2006-06-24;1;1000108;1002332;2
1000406;2006-06-24;1;1000108;1002334;2
1000407;2006-06-24;1;1000109;1000108;2
1000408;2006-06-24;1;1006068;1000108;2
1000409;2006-06-24;1;1006554;1000108;2
1000410;2006-06-24;1;1008716;1000108;2
1000411;2006-06-24;1;1000111;1000110;2
1000412;2006-06-24;1;1000112;1001610;1
1000413;2006-06-24;1;1000112;1002831;1
1000414;2006-06-24;1;1000113;1001610;1
1000415;2006-06-24;1;1002935;1000113;1
1000416;2006-06-24;1;1000114;1007635;0
1000417;2006-06-24;1;1002230;1000114;0
1000418;2006-06-24;1;1003998;1000114;0
1000419;2006-06-24;1;1000114;1000352;1
1000420;2006-06-24;1;1000115;1000114;2
1000421;2006-06-24;1;1003863;1000114;2
1000422;2006-06-24;1;1001897;1000114;2
1000423;2006-06-24;1;1003449;1000114;2
1000424;2006-06-24;1;1003555;1000114;2
1000425;2006-06-24;1;1003771;1000114;2
1000426;2006-06-24;1;1004459;1000114;2
1000427;2006-06-24;1;1000626;1000116;0
1000428;2006-06-24;1;1000116;1002548;2
1000429;2006-06-24;1;1000117;1000116;2
1000430;2006-06-24;1;1001071;1000116;2
1000431;2006-06-24;1;1001103;1000116;2
1000432;2006-06-24;1;1001717;1000116;2
1000433;2006-06-24;1;1002054;1000116;2
1000434;2006-06-24;1;1002438;1000116;2
1000435;2006-06-24;1;1006986;1000118;1
1000436;2006-06-24;1;1003865;1000118;2
1000437;2006-06-24;1;1004144;1000118;2
1000438;2006-06-24;1;1000119;1002379;0
1000439;2006-06-24;1;1000119;1002380;0
1000440;2006-06-24;1;1000119;1002381;0
1000441;2006-06-24;1;1000120;1000119;0
1000442;2006-06-24;1;1000119;1000120;1
1000443;2006-06-24;1;1001038;1000120;1
1000444;2006-06-24;1;1012150;1000120;1
1000445;2006-06-24;1;1004649;1000120;2
1000446;2006-06-24;1;1007456;1000120;2
1000447;2006-06-24;1;1011089;1000120;2
1000448;2006-06-24;1;1011986;1000120;2
1000449;2006-06-24;1;1000121;1003639;1
1000450;2006-06-24;1;1000122;1000121;2
1000451;2006-06-24;1;1004313;1000121;2
1000452;2006-06-24;1;1001255;1000121;2
1000453;2006-06-24;1;1008274;1000121;2
1000454;2006-06-24;1;1001672;1000121;2
1000455;2006-06-24;1;1005169;1000121;2
1000456;2006-06-24;1;1005428;1000121;2
1000457;2006-06-24;1;1005646;1000121;2
1000458;2006-06-24;1;1005758;1000121;2
1000459;2006-06-24;1;1009261;1000121;2
1000460;2006-06-24;1;1007660;1000121;2
1000461;2006-06-24;1;1007063;1000121;2
1000462;2006-06-24;1;1007684;1000121;2
1000463;2006-06-24;1;1001630;1000121;2
1000464;2006-06-24;1;1008283;1000121;2
1000465;2006-06-24;1;1008705;1000121;2
1000466;2006-06-24;1;1008267;1000121;2
1000467;2006-06-24;1;1009045;1000121;2
1000468;2006-06-24;1;1009309;1000121;2
1000469;2006-06-24;1;1011560;1000121;2
1000470;2006-06-24;1;1003149;1000125;1
1000471;2006-06-24;1;1000125;1000134;2
1000472;2006-06-24;1;1000126;1000125;2
1000473;2006-06-24;1;1009247;1000125;2
1000474;2006-06-24;1;1011081;1000125;2
1000475;2006-06-24;1;1001384;1000128;1
1000476;2006-06-24;1;1004687;1000128;2
1000477;2006-06-24;1;1005084;1000128;2
1000478;2006-06-24;1;1005456;1000128;2
1000479;2006-06-24;1;1006224;1000128;2
1000480;2006-06-24;1;1006647;1000128;2
1000481;2006-06-24;1;1006693;1000128;2
1000482;2006-06-24;1;1001384;1000129;1
1000483;2006-06-24;1;1004167;1000129;2
1000484;2006-06-24;1;1004687;1000129;2
1000485;2006-06-24;1;1005084;1000129;2
1000486;2006-06-24;1;1005456;1000129;2
1000487;2006-06-24;1;1006224;1000129;2
1000488;2006-06-24;1;1006647;1000129;2
1000489;2006-06-24;1;1006693;1000129;2
1000490;2006-06-24;1;1001384;1000130;1
1000491;2006-06-24;1;1004167;1000130;2
1000492;2006-06-24;1;1004687;1000130;2
1000493;2006-06-24;1;1005084;1000130;2
1000494;2006-06-24;1;1005456;1000130;2
1000495;2006-06-24;1;1006224;1000130;2
1000496;2006-06-24;1;1006647;1000130;2
1000497;2006-06-24;1;1006693;1000130;2
1000498;2006-06-24;1;1001384;1000131;1
1000499;2006-06-24;1;1004167;1000131;2
1000500;2006-06-24;1;1004687;1000131;2
1000501;2006-06-24;1;1005084;1000131;2
1000502;2006-06-24;1;1005456;1000131;2
1000503;2006-06-24;1;1006224;1000131;2
1000504;2006-06-24;1;1006647;1000131;2
1000505;2006-06-24;1;1006693;1000131;2
1000506;2006-06-24;1;1000132;1000133;0
1000507;2006-06-24;1;1000135;1000132;0
1000508;2006-06-24;1;1006190;1000132;0
1000509;2006-06-24;1;1000132;1000134;2
1000510;2006-06-24;1;1000135;1000132;2
1000511;2006-06-24;1;1003864;1000132;2
1000512;2006-06-24;1;1001780;1000132;2
1000513;2006-06-24;1;1006190;1000132;2
1000514;2006-06-24;1;1000135;1000133;0
1000515;2006-06-24;1;1006190;1000133;0
1000516;2006-06-24;1;1000135;1000134;2
1000517;2006-06-24;1;1001248;1000134;2
1000518;2006-06-24;1;1003329;1000134;2
1000519;2006-06-24;1;1003504;1000134;2
1000520;2006-06-24;1;1009247;1000134;2
1000521;2006-06-24;1;1004351;1000134;2
1000522;2006-06-24;1;1005146;1000134;2
1000523;2006-06-24;1;1005469;1000134;2
1000524;2006-06-24;1;1006190;1000134;2
1000525;2006-06-24;1;1008181;1000134;2
1000526;2006-06-24;1;1008868;1000134;2
1000527;2006-06-24;1;1008923;1000134;2
1000528;2006-06-24;1;1009368;1000134;2
1000529;2006-06-24;1;1009932;1000134;2
1000530;2006-06-24;1;1006190;1000135;0
1000531;2006-06-24;1;1006199;1000135;2
1000532;2006-06-24;1;1001221;1000136;2
1000533;2006-06-24;1;1000138;1000137;2
1000534;2006-06-24;1;1006408;1000139;0
1000535;2006-06-24;1;1009212;1000139;0
1000536;2006-06-24;1;1000140;1000139;2
1000537;2006-06-24;1;1006166;1000141;0
1000538;2006-06-24;1;1000142;1000141;2
1000539;2006-06-24;1;1002808;1000141;2
1000540;2006-06-24;1;1000143;1005160;0
1000541;2006-06-24;1;1007788;1000144;0
1000542;2006-06-24;1;1000144;1003056;1
1000543;2006-06-24;1;1000734;1000145;2
1000544;2006-06-24;1;1002845;1000145;2
1000545;2006-06-24;1;1004042;1000145;2
1000546;2006-06-24;1;1004466;1000145;2
1000547;2006-06-24;1;1000146;1005658;1
1000548;2006-06-24;1;1000146;1005659;1
1000549;2006-06-24;1;1000146;1005660;1
1000550;2006-06-24;1;1000146;1005661;1
1000551;2006-06-24;1;1000146;1005294;1
1000552;2006-06-24;1;1002716;1000146;1
1000553;2006-06-24;1;1000149;1000146;2
1000554;2006-06-24;1;1001882;1000146;2
1000555;2006-06-24;1;1000147;1002825;0
1000556;2006-06-24;1;1000147;1001942;1
1000557;2006-06-24;1;1000147;1001139;1
1000558;2006-06-24;1;1002716;1000147;1
1000559;2006-06-24;1;1000147;1002826;2
1000560;2006-06-24;1;1000149;1000147;2
1000561;2006-06-24;1;1000623;1000147;2
1000562;2006-06-24;1;1001870;1000147;2
1000563;2006-06-24;1;1000622;1000147;2
1000564;2006-06-24;1;1000149;1000148;0
1000565;2006-06-24;1;1001882;1000148;2
1000566;2006-06-24;1;1004984;1000148;3
1000567;2006-06-24;1;1002716;1000149;1
1000568;2006-06-24;1;1004801;1000150;0
1000569;2006-06-24;1;1012811;1000152;0
1000570;2006-06-24;1;1001221;1000154;2
1000571;2006-06-24;1;1006641;1000155;0
1000572;2006-06-24;1;1006166;1000157;1
1000573;2006-06-24;1;1000358;1000157;1
1000574;2006-06-24;1;1004051;1000157;1
1000575;2006-06-24;1;1004010;1000157;1
1000576;2006-06-24;1;1004011;1000157;1
1000577;2006-06-24;1;1006189;1000157;1
1000578;2006-06-24;1;1008504;1000157;1
1000579;2006-06-24;1;1000160;1000157;2
1000580;2006-06-24;1;1005558;1000157;2
1000581;2006-06-24;1;1006301;1000157;2
1000582;2006-06-24;1;1000158;1002451;0
1000583;2006-06-24;1;1013104;1000158;0
1000584;2006-06-24;1;1000158;1005446;1
1000585;2006-06-24;1;1000158;1003127;1
1000586;2006-06-24;1;1000158;1003084;1
1000587;2006-06-24;1;1000158;1003095;1
1000588;2006-06-24;1;1000158;1001295;1
1000589;2006-06-24;1;1000158;1000183;1
1000590;2006-06-24;1;1000158;1002431;1
1000591;2006-06-24;1;1000158;1002267;1
1000592;2006-06-24;1;1000158;1001701;1
1000593;2006-06-24;1;1000158;1001445;1
1000594;2006-06-24;1;1000158;1001386;1
1000595;2006-06-24;1;1000158;1000357;1
1000596;2006-06-24;1;1000158;1000214;1
1000597;2006-06-24;1;1000158;1000215;1
1000598;2006-06-24;1;1000158;1001184;1
1000599;2006-06-24;1;1000158;1002860;1
1000600;2006-06-24;1;1000158;1002861;1
1000601;2006-06-24;1;1000158;1003768;1
1000602;2006-06-24;1;1000158;1005378;1
1000603;2006-06-24;1;1000158;1005210;1
1000604;2006-06-24;1;1000158;1005088;1
1000605;2006-06-24;1;1000158;1006128;1
1000606;2006-06-24;1;1000158;1005395;1
1000607;2006-06-24;1;1000158;1001227;1
1000608;2006-06-24;1;1000158;1002973;1
1000609;2006-06-24;1;1000158;1006134;1
1000610;2006-06-24;1;1000158;1007588;1
1000611;2006-06-24;1;1000158;1007805;1
1000612;2006-06-24;1;1000158;1007840;1
1000613;2006-06-24;1;1000158;1007872;1
1000614;2006-06-24;1;1000158;1008019;1
1000615;2006-06-24;1;1000158;1008356;1
1000616;2006-06-24;1;1000158;1008372;1
1000617;2006-06-24;1;1000158;1000761;1
1000618;2006-06-24;1;1000158;1008447;1
1000619;2006-06-24;1;1000158;1008460;1
1000620;2006-06-24;1;1000158;1008629;1
1000621;2006-06-24;1;1000158;1010518;1
1000622;2006-06-24;1;1003754;1000158;1
1000623;2006-06-24;1;1000158;1001631;2
1000624;2006-06-24;1;1000158;1003447;2
1000625;2006-06-24;1;1000398;1000158;2
1000626;2006-06-24;1;1000160;1000158;2
1000627;2006-06-24;1;1005558;1000158;2
1000628;2006-06-24;1;1005516;1000158;2
1000629;2006-06-24;1;1006358;1000158;2
1000630;2006-06-24;1;1006659;1000158;2
1000631;2006-06-24;1;1007519;1000158;2
1000632;2006-06-24;1;1008610;1000158;2
1000633;2006-06-24;1;1009215;1000158;2
1000634;2006-06-24;1;1000700;1000158;2
1000635;2006-06-24;1;1001611;1000158;2
1000636;2006-06-24;1;1000159;1008255;0
1000637;2006-06-24;1;1013058;1000159;0
1000638;2006-06-24;1;1000159;1005545;1
1000639;2006-06-24;1;1000159;1005544;1
1000640;2006-06-24;1;1000159;1005810;1
1000641;2006-06-24;1;1000159;1005175;1
1000642;2006-06-24;1;1000159;1004060;1
1000643;2006-06-24;1;1000159;1004061;1
1000644;2006-06-24;1;1000159;1004062;1
1000645;2006-06-24;1;1000159;1003926;1
1000646;2006-06-24;1;1000159;1004578;1
1000647;2006-06-24;1;1000159;1004638;1
1000648;2006-06-24;1;1000159;1007938;1
1000649;2006-06-24;1;1000159;1007998;1
1000650;2006-06-24;1;1000159;1008095;1
1000651;2006-06-24;1;1000159;1008096;1
1000652;2006-06-24;1;1000159;1008238;1
1000653;2006-06-24;1;1000159;1005891;1
1000654;2006-06-24;1;1000159;1005546;1
1000655;2006-06-24;1;1000159;1005689;1
1000656;2006-06-24;1;1000159;1005620;1
1000657;2006-06-24;1;1000159;1003998;1
1000658;2006-06-24;1;1000159;1006274;1
1000659;2006-06-24;1;1000159;1007945;1
1000660;2006-06-24;1;1000159;1008246;1
1000661;2006-06-24;1;1000159;1008248;1
1000662;2006-06-24;1;1000159;1008249;1
1000663;2006-06-24;1;1000159;1008258;1
1000664;2006-06-24;1;1000159;1008349;1
1000665;2006-06-24;1;1000159;1008563;1
1000666;2006-06-24;1;1000159;1008586;1
1000667;2006-06-24;1;1000159;1008635;1
1000668;2006-06-24;1;1000159;1009206;1
1000669;2006-06-24;1;1005935;1000159;1
1000670;2006-06-24;1;1003696;1000159;2
1000671;2006-06-24;1;1005483;1000159;2
1000672;2006-06-24;1;1006358;1000159;2
1000673;2006-06-24;1;1000160;1000159;2
1000674;2006-06-24;1;1005558;1000159;2
1000675;2006-06-24;1;1007933;1000159;2
1000676;2006-06-24;1;1000160;1001631;0
1000677;2006-06-24;1;1000160;1000431;1
1000678;2006-06-24;1;1000438;1000160;1
1000679;2006-06-24;1;1000425;1000160;1
1000680;2006-06-24;1;1009193;1000160;1
1000681;2006-06-24;1;1005075;1000160;2
1000682;2006-06-24;1;1006613;1000160;2
1000683;2006-06-24;1;1014512;1000160;2
1000684;2006-06-24;1;1012489;1000163;0
1000685;2006-06-24;1;1004252;1000164;2
1000686;2006-06-24;1;1005398;1000164;2
1000687;2006-06-24;1;1006677;1000164;2
1000688;2006-06-24;1;1007883;1000164;2
1000689;2006-06-24;1;1011565;1000164;2
1000690;2006-06-24;1;1014166;1000164;2
1000691;2006-06-24;1;1009623;1000165;0
1000692;2006-06-24;1;1000167;1000165;2
1000693;2006-06-24;1;1006415;1000165;2
1000694;2006-06-24;1;1006420;1000165;2
1000695;2006-06-24;1;1007111;1000165;2
1000696;2006-06-24;1;1008439;1000165;2
1000697;2006-06-24;1;1000166;1002975;0
1000698;2006-06-24;1;1009623;1000166;0
1000699;2006-06-24;1;1000166;1005316;1
1000700;2006-06-24;1;1000166;1002979;1
1000701;2006-06-24;1;1000166;1002449;1
1000702;2006-06-24;1;1000166;1002978;1
1000703;2006-06-24;1;1000166;1001251;1
1000704;2006-06-24;1;1000166;1007454;1
1000705;2006-06-24;1;1002516;1000166;1
1000706;2006-06-24;1;1000167;1000166;2
1000707;2006-06-24;1;1000738;1000166;2
1000708;2006-06-24;1;1006415;1000166;2
1000709;2006-06-24;1;1006420;1000166;2
1000710;2006-06-24;1;1008439;1000166;2
1000711;2006-06-24;1;1000700;1000166;2
1000712;2006-06-24;1;1001611;1000166;2
1000713;2006-06-24;1;1000167;1001251;1
1000714;2006-06-24;1;1000167;1001252;1
1000715;2006-06-24;1;1000169;1008784;0
1000716;2006-06-24;1;1007926;1000169;0
1000717;2006-06-24;1;1000169;1000740;2
1000718;2006-06-24;1;1000170;1000169;2
