RecID;MStamp;MStation;IDArtHistActief;IdArtHistPassief;RelatieType
1055529;2012-09-03;1;1173718;1199755;2
1055530;2012-09-03;1;1173718;1199757;2
1055531;2012-09-03;1;1173718;1199760;2
1055532;2012-09-03;1;1173718;1199764;2
1055533;2012-09-03;1;1173718;1199767;2
1055534;2012-09-03;1;1173718;1199773;2
1055535;2012-09-03;1;1173718;1199786;2
1055536;2012-09-03;1;1197467;1199790;2
1055537;2012-09-03;1;1197468;1199794;0
1055538;2012-09-03;1;1197469;1199797;0
1055539;2012-09-03;1;1197470;1199801;0
1055540;2012-09-03;1;1173718;1199799;2
1055541;2012-09-03;1;1173718;1199805;2
1055542;2012-09-03;1;1197471;1199803;2
1055543;2012-09-03;1;1173718;1199808;2
1055544;2012-09-03;1;1197472;1199810;2
1055545;2012-09-03;1;1173718;1199812;2
1055546;2012-09-03;1;1173718;1199815;2
1055548;2012-09-03;1;1197473;1199814;2
1055549;2012-09-03;1;1173718;1199820;2
1055550;2012-09-03;1;1173718;1199824;2
1055551;2012-09-03;1;1173718;1199827;2
1055552;2012-09-03;1;1173718;1199830;2
1055553;2012-09-03;1;1173718;1199833;2
1055554;2012-09-03;1;1173718;1199836;2
1055555;2012-09-03;1;1173718;1199840;2
1055556;2012-09-03;1;1173718;1199843;2
1055557;2012-09-03;1;1173718;1199845;2
1055558;2012-09-03;1;1173718;1199848;2
1055559;2012-09-03;1;1173718;1199851;2
1055560;2012-09-03;1;1173718;1199855;2
1055561;2012-09-03;1;1173718;1199858;2
1055562;2012-09-03;1;1173718;1199861;2
1055563;2012-09-03;1;1173718;1199866;2
1055564;2012-09-03;1;1173718;1199868;2
1055565;2012-09-03;1;1173718;1199870;2
1055566;2012-09-03;1;1173718;1199873;2
1055567;2012-09-03;1;1173718;1199875;2
1055568;2012-09-03;1;1173718;1199878;2
1055569;2012-09-03;1;1173718;1199880;2
1055570;2012-09-03;1;1173718;1199883;2
1055571;2012-09-03;1;1173718;1199884;2
1055572;2012-09-03;1;1173718;1199885;2
1055573;2012-09-03;1;1173718;1199886;2
1055574;2012-09-03;1;1173718;1199887;2
1055575;2012-09-03;1;1173718;1199888;2
1055576;2012-09-03;1;1173718;1199889;2
1055577;2012-09-03;1;1173718;1199890;2
1055578;2012-09-03;1;1173718;1199891;2
1055579;2012-09-03;1;1173718;1199892;2
1055580;2012-09-03;1;1173718;1199893;2
1055581;2012-09-03;1;1173718;1199964;2
1055582;2012-09-03;1;1173718;1199965;2
1055583;2012-09-03;1;1173718;1199966;2
1055584;2012-09-03;1;1173718;1199967;2
1055585;2012-09-03;1;1173718;1199968;2
1055586;2012-09-03;1;1173718;1199969;2
1055587;2012-09-03;1;1173718;1199970;2
1055588;2012-09-03;1;1173718;1199971;2
1055589;2012-09-03;1;1173718;1199972;2
1055590;2012-09-03;1;1173718;1199973;2
1055591;2012-09-03;1;1173718;1199974;2
1055592;2012-09-03;1;1173718;1199975;2
1055593;2012-09-03;1;1173718;1199976;2
1055594;2012-09-03;1;1173718;1199977;2
1055595;2012-09-03;1;1173718;1199978;2
1055596;2012-09-03;1;1173718;1199979;2
1055597;2012-09-03;1;1173718;1199980;2
1055598;2012-09-03;1;1173718;1199981;2
1055599;2012-09-03;1;1173718;1199982;2
1055600;2012-09-03;1;1173718;1199983;2
1055601;2012-09-03;1;1173718;1199984;2
1055602;2012-09-03;1;1173718;1199985;2
1055603;2012-09-03;1;1173718;1199987;2
1055604;2012-09-03;1;1173718;1199992;2
1055605;2012-09-03;1;1173718;1199994;2
1055606;2012-09-03;1;1173718;1199995;2
1055607;2012-09-03;1;1190453;1199996;8
1055608;2012-09-03;1;1199626;1199997;2
1055609;2012-09-03;1;1199627;1199998;8
1055610;2012-09-03;1;1199627;1199999;8
1055611;2012-09-03;1;1199628;1200000;8
1055612;2012-09-03;1;1199628;1200001;8
1055613;2012-09-03;1;1199628;1200002;8
1055614;2012-09-03;1;1199628;1200003;8
1055616;2012-09-03;1;1199894;1200004;0
1055617;2012-09-03;1;1199894;1200005;0
1055618;2012-09-03;1;1199894;1200006;0
1055619;2012-09-03;1;1199894;1200007;0
1055620;2012-09-03;1;1199894;1200008;0
1055621;2012-09-03;1;1199894;1200009;0
1055622;2012-09-03;1;1199894;1200010;0
1055623;2012-09-03;1;1199894;1200011;0
1055624;2012-09-03;1;1199894;1200012;0
1055625;2012-09-03;1;1199894;1200013;0
1055626;2012-09-03;1;1199894;1200014;0
1055627;2012-09-03;1;1199894;1200015;0
1055628;2012-09-03;1;1199894;1200016;0
1055629;2012-09-03;1;1199894;1200017;0
1055630;2012-09-03;1;1199894;1200018;0
1055631;2012-09-03;1;1199894;1200019;0
1055632;2012-09-03;1;1199894;1200020;0
1055633;2012-09-03;1;1199894;1200021;0
1055634;2012-09-03;1;1199894;1200022;0
1055635;2012-09-03;1;1199894;1200023;0
1055636;2012-09-03;1;1199894;1200024;0
1055637;2012-09-03;1;1199894;1200025;0
1055638;2012-09-03;1;1199894;1200026;0
1055639;2012-09-03;1;1199894;1200027;0
1055640;2012-09-03;1;1199894;1200028;0
1055641;2012-09-03;1;1199894;1200029;0
1055642;2012-09-03;1;1199894;1200030;0
1055643;2012-09-03;1;1199894;1200031;0
1055644;2012-09-03;1;1199894;1200032;0
1055645;2012-09-03;1;1199894;1200033;0
1055646;2012-09-03;1;1199894;1200034;0
1055647;2012-09-03;1;1199894;1200035;0
1055648;2012-09-03;1;1199894;1200036;0
1055649;2012-09-03;1;1199894;1200037;0
1055650;2012-09-03;1;1199894;1200038;0
1055651;2012-09-03;1;1199894;1200039;0
1055652;2012-09-03;1;1199894;1200040;0
1055653;2012-09-03;1;1199894;1200041;0
1055654;2012-09-03;1;1199894;1200042;0
1055655;2012-09-03;1;1199894;1200043;0
1055656;2012-09-03;1;1199894;1200044;0
1055657;2012-09-03;1;1199894;1200045;0
1055658;2012-09-03;1;1199894;1200046;0
1055659;2012-09-03;1;1199894;1200047;0
1055660;2012-09-03;1;1199894;1200048;0
1055661;2012-09-03;1;1199894;1200049;0
1055662;2012-09-03;1;1199894;1200050;0
1055663;2012-09-03;1;1199894;1200051;0
1055664;2012-09-03;1;1199894;1200052;0
1055665;2012-09-03;1;1199894;1200053;0
1055666;2012-09-03;1;1199894;1200054;0
1055667;2012-09-03;1;1199894;1200055;0
1055668;2012-09-03;1;1199894;1200056;0
1055669;2012-09-03;1;1199894;1200057;0
1055670;2012-09-03;1;1199894;1200058;0
1055671;2012-09-03;1;1199894;1200059;0
1055672;2012-09-03;1;1199894;1200060;0
1055673;2012-09-03;1;1199894;1200061;0
1055674;2012-09-03;1;1199894;1200062;0
1055675;2012-09-03;1;1199894;1200063;0
1055676;2012-09-03;1;1199894;1200064;0
1055677;2012-09-03;1;1199894;1200065;0
1055678;2012-09-03;1;1199894;1200066;0
1055679;2012-09-03;1;1199894;1200067;0
1055680;2012-09-03;1;1199894;1200068;0
1055681;2012-09-03;1;1199894;1200069;0
1055682;2012-09-03;1;1199894;1200070;0
1055683;2012-09-03;1;1199894;1200071;0
1055684;2012-09-03;1;1199894;1200072;0
1055685;2012-09-03;1;1199894;1200073;0
1055686;2012-09-03;1;1199894;1200074;0
1055687;2012-09-03;1;1199894;1200075;0
1055688;2012-09-03;1;1199894;1200076;0
1055689;2012-09-03;1;1199894;1200077;0
1055690;2012-09-03;1;1199894;1200078;0
1055691;2012-09-03;1;1199894;1200079;0
1055692;2012-09-03;1;1199894;1200080;0
1055693;2012-09-03;1;1199894;1200081;0
1055694;2012-09-03;1;1199894;1200082;0
1055695;2012-09-03;1;1199894;1200083;0
1055696;2012-09-03;1;1199894;1200084;0
1055697;2012-09-03;1;1199894;1200085;0
1055698;2012-09-03;1;1199894;1200086;0
1055699;2012-09-03;1;1199894;1200087;0
1055700;2012-09-03;1;1199894;1200088;0
1055701;2012-09-03;1;1199894;1200089;0
1055702;2012-09-03;1;1199894;1200090;0
1055703;2012-09-03;1;1199894;1200091;0
1055704;2012-09-03;1;1199894;1200092;0
1055705;2012-09-03;1;1199894;1200093;0
1055706;2012-09-03;1;1199894;1200094;0
1055707;2012-09-03;1;1199894;1200095;0
1055708;2012-09-03;1;1199894;1200096;0
1055709;2012-09-03;1;1199894;1200097;0
1055710;2012-09-03;1;1199894;1200098;0
1055711;2012-09-03;1;1199894;1200099;0
1055712;2012-09-03;1;1199894;1200100;0
1055713;2012-09-03;1;1199894;1200101;0
1055714;2012-09-03;1;1199894;1200102;0
1055715;2012-09-03;1;1199894;1200103;0
1055716;2012-09-03;1;1199894;1200104;0
1055717;2012-09-03;1;1199894;1200105;0
1055718;2012-09-03;1;1199894;1200106;0
1055719;2012-09-03;1;1199894;1200107;0
1055720;2012-09-03;1;1199894;1200108;0
1055721;2012-09-03;1;1199894;1200109;0
1055722;2012-09-03;1;1199894;1200110;0
1055723;2012-09-03;1;1199894;1200111;0
1055724;2012-09-03;1;1199894;1200112;0
1055725;2012-09-03;1;1199894;1200113;0
1055726;2012-09-03;1;1199894;1200114;0
1055727;2012-09-03;1;1199894;1200115;0
1055728;2012-09-03;1;1199894;1200116;0
1055729;2012-09-03;1;1199894;1200117;0
1055730;2012-09-03;1;1199894;1200118;0
1055731;2012-09-03;1;1199894;1200119;0
1055732;2012-09-03;1;1199894;1200120;0
1055733;2012-09-03;1;1199894;1200121;0
1055734;2012-09-03;1;1199894;1200122;0
1055735;2012-09-03;1;1199894;1200123;0
1055736;2012-09-03;1;1199894;1200124;0
1055737;2012-09-03;1;1199894;1200125;0
1055738;2012-09-03;1;1199894;1200126;0
1055739;2012-09-03;1;1199894;1200127;0
1055740;2012-09-03;1;1199894;1200128;0
1055741;2012-09-03;1;1199894;1200129;0
1055742;2012-09-04;1;1200131;1200209;2
1055743;2012-09-04;1;1200131;1200216;2
1055744;2012-09-04;1;1200131;1200217;2
1055745;2012-09-04;1;1200131;1200218;2
1055746;2012-09-04;1;1200131;1200220;2
1055747;2012-09-07;1;1200298;1200301;2
1055748;2012-09-07;1;1200299;1200302;2
1055749;2012-09-07;1;1200308;1200317;2
1055750;2012-09-07;1;1200309;1200318;2
1055751;2012-09-07;1;1200310;1200319;2
1055752;2012-09-07;1;1200310;1200320;2
1055754;2012-09-07;1;1200311;1200321;0
1055755;2012-09-07;1;1200311;1200322;0
1055756;2012-09-07;1;1200311;1200323;0
1055757;2012-09-07;1;1200311;1200324;0
1055758;2012-09-07;1;1200311;1200325;0
1055759;2012-09-07;1;1200311;1200326;0
1055760;2012-09-07;1;1200311;1200327;0
1055761;2012-09-07;1;1200311;1200328;0
1055762;2012-09-07;1;1200311;1200329;0
1055763;2012-09-07;1;1200311;1200330;0
1055764;2012-09-07;1;1200311;1200331;0
1055765;2012-09-07;1;1200311;1200332;0
1055766;2012-09-07;1;1200311;1200333;0
1055767;2012-09-07;1;1200311;1200334;0
1055768;2012-09-07;1;1200311;1200335;0
1055769;2012-09-07;1;1200311;1200336;0
1055770;2012-09-07;1;1200311;1200337;0
1055771;2012-09-07;1;1200311;1200338;0
1055772;2012-09-07;1;1200311;1200339;0
1055773;2012-09-07;1;1200311;1200340;0
1055774;2012-09-07;1;1200311;1200341;0
1055775;2012-09-07;1;1200311;1200342;0
1055776;2012-09-07;1;1200311;1200343;0
1055777;2012-09-07;1;1200311;1200344;0
1055778;2012-09-07;1;1200311;1200345;0
1055779;2012-09-07;1;1200311;1200346;0
1055780;2012-09-07;1;1200311;1200347;0
1055781;2012-09-07;1;1200311;1200348;0
1055782;2012-09-07;1;1200311;1200349;0
1055783;2012-09-07;1;1200311;1200350;0
1055784;2012-09-07;1;1184362;1200314;1
1055785;2012-09-07;1;1169272;1200315;1
1055786;2012-09-10;1;1200410;1200429;2
1055787;2012-09-10;1;1200410;1188912;2
1055788;2012-09-10;1;1200410;1197290;2
1055789;2012-09-13;1;1200574;1200583;2
1055790;2012-09-13;1;1200575;1200584;2
1055791;2012-09-13;1;1200575;1200429;2
1055792;2012-09-13;1;1200575;1188912;2
1055793;2012-09-13;1;1200575;1197290;2
1055794;2012-09-13;1;1200576;1200585;2
1055796;2012-09-13;1;1200577;1200585;2
1055800;2012-09-13;1;1200578;1200586;2
1055801;2012-09-13;1;1200578;1188987;2
1055802;2012-09-13;1;1200579;1200587;2
1055803;2012-09-13;1;1200580;1200587;2
1055804;2012-09-13;1;1200581;1200588;2
1055805;2012-09-13;1;1200593;1200598;2
1055806;2012-09-13;1;1200593;1188912;2
1055807;2012-09-13;1;1200593;1197290;2
1055808;2012-09-13;1;1200594;1200599;2
1055809;2012-09-13;1;1200595;1200599;2
1055810;2012-09-13;1;1200596;1200600;2
1055811;2012-09-13;1;1188525;1200603;2
1055812;2012-09-13;1;1188522;1200604;2
1055813;2012-09-13;1;1188973;1200605;2
1055814;2012-09-13;1;1188974;1200605;2
1055815;2012-09-13;1;1188975;1200605;2
1055816;2012-09-13;1;1188976;1200605;2
1055817;2012-09-13;1;1189644;1200606;2
1055818;2012-09-13;1;1188980;1200607;2
1055819;2012-09-13;1;1188230;1200608;2
1055820;2012-09-13;1;1197276;1200609;2
1055821;2012-09-14;1;1200791;1200812;2
1055822;2012-09-14;1;1200792;1200813;2
1055825;2012-09-14;1;1200755;1200814;0
1055826;2012-09-14;1;1200755;1200815;0
1055827;2012-09-14;1;1200755;1200816;0
1055828;2012-09-14;1;1200755;1200817;0
1055829;2012-09-14;1;1200755;1200818;0
1055830;2012-09-14;1;1200755;1200819;0
1055831;2012-09-14;1;1200755;1200820;0
1055832;2012-09-14;1;1200755;1200821;0
1055833;2012-09-14;1;1200755;1200822;0
1055834;2012-09-14;1;1200755;1200823;0
1055835;2012-09-14;1;1200755;1200824;0
1055837;2012-09-14;1;1200716;1200825;0
1055838;2012-09-14;1;1200716;1200826;0
1055839;2012-09-14;1;1200716;1200827;0
1055840;2012-09-14;1;1200716;1200828;0
1055841;2012-09-14;1;1200716;1200829;0
1055842;2012-09-14;1;1200716;1200830;0
1055843;2012-09-14;1;1200716;1200831;0
1055844;2012-09-14;1;1200716;1200832;0
1055845;2012-09-14;1;1200716;1200833;0
1055846;2012-09-14;1;1200716;1200834;0
1055847;2012-09-14;1;1200716;1200835;0
1055848;2012-09-14;1;1200716;1200836;0
1055849;2012-09-14;1;1200716;1200837;0
1055850;2012-09-14;1;1200716;1200838;0
1055851;2012-09-14;1;1200716;1200839;0
1055852;2012-09-14;1;1200716;1200840;0
1055853;2012-09-14;1;1200716;1200841;0
1055854;2012-09-14;1;1200716;1200842;0
1055855;2012-09-17;1;1200885;1200913;2
1055856;2012-09-17;1;1200886;1200812;2
1055857;2012-09-17;1;1200888;1200914;2
1055858;2012-09-17;1;1200889;1200915;2
1055859;2012-09-17;1;1200890;1200916;2
1055860;2012-09-17;1;1200891;1200917;2
1055861;2012-09-17;1;1200893;1200918;0
1055862;2012-09-17;1;1200893;1200919;0
1055863;2012-09-17;1;1200893;1200920;0
1055864;2012-09-17;1;1200893;1200921;0
1055865;2012-09-17;1;1200893;1200922;0
1055866;2012-09-17;1;1200893;1200923;0
1055867;2012-09-17;1;1200894;1200924;2
1055868;2012-09-17;1;1200896;1200925;0
1055869;2012-09-17;1;1200897;1200926;2
1055870;2012-09-17;1;1200898;1200927;2
1055871;2012-09-17;1;1200899;1200928;0
1055872;2012-09-17;1;1200900;1200929;2
1055873;2012-09-17;1;1200901;1200930;2
1055874;2012-09-17;1;1200902;1200931;0
1055875;2012-09-17;1;1200902;1200932;0
1055876;2012-09-17;1;1200902;1200933;0
1055879;2012-09-17;1;1200903;1200935;0
1055880;2012-09-17;1;1200903;1200936;0
1055881;2012-09-17;1;1200903;1200937;0
1055882;2012-09-17;1;1200903;1200938;0
1055883;2012-09-17;1;1200903;1200939;0
1055884;2012-09-17;1;1200903;1200940;0
1055885;2012-09-17;1;1200903;1200941;0
1055886;2012-09-17;1;1200903;1200942;0
1055887;2012-09-17;1;1200903;1200943;0
1055888;2012-09-17;1;1200903;1200944;0
1055889;2012-09-17;1;1200903;1200945;0
1055890;2012-09-17;1;1200903;1200946;0
1055891;2012-09-17;1;1200903;1200947;0
1055892;2012-09-17;1;1200903;1200948;0
1055893;2012-09-17;1;1200903;1200949;0
1055894;2012-09-17;1;1200903;1200950;0
1055895;2012-09-17;1;1200903;1200951;0
1055896;2012-09-17;1;1200903;1200952;0
1055897;2012-09-17;1;1200903;1200953;0
1055898;2012-09-17;1;1200903;1200954;0
1055899;2012-09-17;1;1200903;1200955;0
1055900;2012-09-17;1;1200903;1200956;0
1055901;2012-09-17;1;1200903;1200957;0
1055902;2012-09-17;1;1200903;1200958;0
1055903;2012-09-17;1;1200903;1200959;0
1055904;2012-09-17;1;1200903;1200960;0
1055905;2012-09-17;1;1200903;1200961;0
1055906;2012-09-17;1;1200903;1200962;0
1055907;2012-09-17;1;1200903;1200963;0
1055908;2012-09-17;1;1200903;1200964;0
1055909;2012-09-17;1;1200904;1200965;0
1055910;2012-09-17;1;1200904;1200966;0
1055911;2012-09-17;1;1200904;1200967;0
1055912;2012-09-17;1;1200904;1200968;0
1055913;2012-09-17;1;1200904;1200969;0
1055914;2012-09-17;1;1200904;1200970;0
1055915;2012-09-17;1;1200904;1200971;0
1055916;2012-09-17;1;1200904;1200972;0
1055917;2012-09-17;1;1200904;1200973;0
1055919;2012-09-17;1;1200904;1200975;0
1055920;2012-09-17;1;1200904;1200976;0
1055921;2012-09-17;1;1200904;1200977;0
1055922;2012-09-17;1;1200904;1200978;0
1055923;2012-09-17;1;1200904;1200979;0
1055924;2012-09-17;1;1200904;1200980;0
1055925;2012-09-17;1;1200904;1200981;0
1055926;2012-09-17;1;1200904;1200982;0
1055927;2012-09-17;1;1200904;1200983;0
1055928;2012-09-17;1;1200904;1200984;0
1055929;2012-09-17;1;1200904;1200985;0
1055930;2012-09-17;1;1200904;1200986;0
1055931;2012-09-17;1;1200904;1200987;0
1055932;2012-09-17;1;1200904;1200988;0
1055933;2012-09-17;1;1200904;1200989;0
1055934;2012-09-17;1;1200904;1200990;0
1055935;2012-09-17;1;1200904;1200991;0
1055936;2012-09-17;1;1200904;1200992;0
1055937;2012-09-17;1;1200904;1200993;0
1055938;2012-09-17;1;1200904;1200994;0
1055939;2012-09-17;1;1200904;1200995;0
1055940;2012-09-17;1;1200904;1200996;0
1055942;2012-09-17;1;1200808;1201014;0
1055943;2012-09-17;1;1200808;1201015;0
1055944;2012-09-17;1;1200808;1201016;0
1055945;2012-09-17;1;1200808;1201017;0
1055946;2012-09-17;1;1200808;1201018;0
1055947;2012-09-17;1;1200808;1201019;0
1055948;2012-09-17;1;1200808;1201020;0
1055949;2012-09-19;1;1201044;1201062;2
1055950;2012-09-19;1;1201045;1201063;2
1055951;2012-09-19;1;1201060;1201065;2
1055952;2012-09-20;1;1130017;1201066;0
1055953;2012-09-20;1;1200193;1201067;2
1055954;2012-09-20;1;1200193;1201068;2
1055955;2012-09-20;1;1200193;1201069;2
1055956;2012-09-20;1;1200193;1201070;2
1055957;2012-09-20;1;1200193;1201071;2
1055958;2012-09-20;1;1200193;1201072;2
1055959;2012-09-20;1;1200193;1201073;2
1055960;2012-09-20;1;1200193;1201074;2
1055961;2012-09-20;1;1200193;1201075;2
1055962;2012-09-20;1;1200193;1201076;2
1055963;2012-09-20;1;1200193;1201077;2
1055964;2012-09-20;1;1200193;1201078;2
1055965;2012-09-20;1;1200194;1201093;8
1055966;2012-09-20;1;1200194;1201094;2
1055967;2012-09-20;1;1200211;1201095;2
1055968;2012-09-20;1;1200212;1201095;2
1055969;2012-09-20;1;1200213;1201095;2
1055970;2012-09-20;1;1200214;1201095;2
1055971;2012-09-20;1;1200221;1201096;2
1055972;2012-09-20;1;1200222;1201097;2
1055974;2012-09-20;1;1200223;1201098;0
1055975;2012-09-20;1;1200223;1201099;0
1055976;2012-09-20;1;1200223;1201100;0
1055977;2012-09-20;1;1200223;1201101;0
1055978;2012-09-20;1;1200226;1201102;2
1055979;2012-09-20;1;1200227;1201103;2
1055980;2012-09-20;1;1200228;1201104;2
1055981;2012-09-20;1;1200232;1201105;2
1055982;2012-09-20;1;1200235;1201107;2
1055983;2012-09-20;1;1200236;1201108;2
1055984;2012-09-20;1;1200239;1201123;2
1055985;2012-09-20;1;1200239;1201124;8
1055986;2012-09-20;1;1200239;1201125;2
1055987;2012-09-20;1;1200239;1201126;2
1055988;2012-09-20;1;1200507;1201128;2
1055989;2012-09-20;1;1200524;1201129;2
1055990;2012-09-20;1;1200527;1201130;2
1055991;2012-09-20;1;1200528;1201131;2
1055992;2012-09-20;1;1200531;1201132;2
1055993;2012-09-20;1;1200532;1201133;2
1055994;2012-09-20;1;1200533;1201134;8
1055995;2012-09-20;1;1200536;1201135;2
1055996;2012-09-20;1;1200539;1201136;2
1055997;2012-09-20;1;1200540;1201137;2
1055999;2012-09-20;1;1200541;1201139;2
1056000;2012-09-20;1;1198695;1201140;2
1056001;2012-09-20;1;1198696;1201141;2
1056002;2012-09-20;1;1198697;1201142;2
1056003;2012-09-20;1;1198698;1201143;2
1056004;2012-09-20;1;1198739;1201144;2
1056008;2012-09-20;1;1198742;1201145;2
1056009;2012-09-20;1;1198743;1201146;2
1056010;2012-09-20;1;1198744;1201147;2
1056011;2012-09-20;1;1198745;1201148;2
1056012;2012-09-20;1;1198746;1201149;2
1056013;2012-09-20;1;1198747;1201150;2
1056014;2012-09-20;1;1198750;1201152;2
1056015;2012-09-20;1;1198751;1201153;2
1056016;2012-09-20;1;1198752;1201154;2
1056017;2012-09-20;1;1198753;1201155;2
1056018;2012-09-20;1;1198754;1201157;2
1056019;2012-09-20;1;1198757;1201158;2
1056020;2012-09-21;1;1201160;1201209;2
1056021;2012-09-21;1;1201161;1201210;0
1056022;2012-09-21;1;1201162;1201211;2
1056023;2012-09-21;1;1201163;1201212;2
1056024;2012-09-21;1;1201164;1201213;2
1056025;2012-09-21;1;1201165;1201214;2
1056026;2012-09-21;1;1201167;1201215;8
1056027;2012-09-21;1;1201169;1201216;2
1056028;2012-09-21;1;1201170;1201217;2
1056029;2012-09-21;1;1201172;1201218;8
1056030;2012-09-21;1;1201173;1201219;2
1056031;2012-09-21;1;1201175;1201220;2
1056032;2012-09-21;1;1201176;1201221;2
1056033;2012-09-21;1;1201177;1201223;2
1056034;2012-09-21;1;1201179;1201224;2
1056035;2012-09-21;1;1201180;1201225;8
1056036;2012-09-21;1;1201181;1201226;2
1056038;2012-09-21;1;1201182;1201230;0
1056039;2012-09-21;1;1201185;1201228;2
1056040;2012-09-21;1;1201183;1201239;0
1056041;2012-09-21;1;1201183;1201240;0
1056042;2012-09-21;1;1201186;1201241;2
1056043;2012-09-21;1;1201187;1201242;2
1056044;2012-09-21;1;1201188;1201244;8
1056045;2012-09-21;1;1201190;1201245;2
1056046;2012-09-21;1;1201193;1201246;8
1056047;2012-09-21;1;1201195;1201247;8
1056048;2012-09-21;1;1201197;1201248;8
1056049;2012-09-21;1;1201199;1201249;8
1056050;2012-09-21;1;1201201;1201250;8
1056051;2012-09-21;1;1201203;1201252;8
1056052;2012-09-21;1;1201205;1201253;8
1056053;2012-09-21;1;1201207;1201256;2
1056054;2012-09-21;1;1201207;1201258;2
1056055;2012-09-21;1;1201207;1201211;2
1056056;2012-09-21;1;1201207;1201212;2
1056057;2012-09-21;1;1201207;1201260;2
1056058;2012-09-21;1;1201207;1201262;2
1056059;2012-09-21;1;1201207;1195977;2
1056060;2012-09-21;1;1201207;1201265;2
1056061;2012-09-21;1;1201207;1201267;2
1056062;2012-09-21;1;1201207;1201220;2
1056063;2012-09-21;1;1201207;1201221;2
1056064;2012-09-21;1;1201207;1201283;2
1056065;2012-09-21;1;1201207;1201241;2
1056066;2012-09-21;1;1201207;1201296;2
1056067;2012-09-21;1;1201207;1201297;2
1056068;2012-09-21;1;1201207;1201298;2
1056070;2012-09-24;1;1201332;1201344;0
1056071;2012-09-24;1;1201332;1201345;0
1056073;2012-09-26;1;1201358;1201359;0
1056075;2012-09-26;1;1201361;1201362;0
1056076;2012-09-26;1;1201364;1201363;10
1056077;2012-09-26;1;1201366;1201365;10
1056079;2012-09-27;1;1201387;1201390;0
1056080;2012-09-27;1;1201387;1201391;0
1056081;2012-09-27;1;1201387;1201392;0
1056082;2012-09-27;1;1201387;1201393;0
1056083;2012-09-27;1;1201387;1201394;0
1056084;2012-09-27;1;1201387;1201395;0
1056085;2012-09-27;1;1201387;1201396;0
1056086;2012-09-27;1;1201387;1201397;0
1056087;2012-09-27;1;1201387;1201398;0
1056088;2012-09-27;1;1201387;1201399;0
1056090;2012-09-27;1;1201405;1201407;0
1056092;2012-09-27;1;1201406;1201408;0
1056093;2012-09-28;1;1201410;1201447;2
1056094;2012-09-28;1;1201411;1201448;2
1056095;2012-09-28;1;1201412;1201449;8
1056097;2012-09-28;1;1201418;1201450;0
1056098;2012-09-28;1;1201418;1201451;0
1056099;2012-09-28;1;1201418;1201452;0
1056100;2012-09-28;1;1201418;1201453;0
1056101;2012-10-01;1;1201477;1201493;8
1056102;2012-10-01;1;1201521;1192450;2
1056103;2012-10-01;1;1201522;1201495;2
1056105;2012-10-01;1;1201525;1201526;0
1056106;2012-10-01;1;1201525;1201527;0
1056107;2012-10-01;1;1201525;1201528;0
1056108;2012-10-01;1;1201525;1201529;0
1056109;2012-10-01;1;1201525;1201530;0
1056110;2012-10-01;1;1201525;1201531;0
1056111;2012-10-01;1;1201525;1201532;0
1056112;2012-10-01;1;1201525;1201533;0
1056113;2012-10-01;1;1201525;1201534;0
1056114;2012-10-01;1;1201525;1201535;0
1056115;2012-10-01;1;1201525;1201536;0
1056116;2012-10-01;1;1201525;1201537;0
1056117;2012-10-01;1;1201525;1201538;0
1056118;2012-10-01;1;1201525;1201539;0
1056119;2012-10-01;1;1201525;1201540;0
1056120;2012-10-01;1;1201525;1201541;0
1056121;2012-10-01;1;1066413;1201524;2
1056122;2012-10-01;1;1192626;1201522;2
1056123;2012-10-04;1;1201593;1201602;2
1056124;2012-10-04;1;1201595;1201602;2
1056125;2012-10-04;1;1201596;1201603;2
1056126;2012-10-04;1;1201597;1201604;2
1056127;2012-10-04;1;1201598;1201604;2
1056128;2012-10-05;1;1063047;1201683;2
1056129;2012-10-05;1;1099628;1201684;2
1056130;2012-10-05;1;1185040;1201685;2
1056131;2012-10-05;1;1185041;1201686;0
1056132;2012-10-05;1;1185042;1201687;2
1056133;2012-10-08;1;1201696;1201699;2
1056134;2012-10-08;1;1201697;1201701;2
1056135;2012-10-10;1;1201867;1201953;2
1056136;2012-10-10;1;1201868;1201957;0
1056137;2012-10-10;1;1201869;1201959;2
1056138;2012-10-10;1;1201870;1201962;2
1056139;2012-10-10;1;1201871;1201965;0
1056140;2012-10-10;1;1201872;1201968;2
1056141;2012-10-10;1;1201875;1201976;2
1056142;2012-10-10;1;1201877;1201980;8
1056143;2012-10-10;1;1201882;1201985;2
1056146;2012-10-10;1;1201904;1201993;0
1056147;2012-10-10;1;1201904;1201994;0
1056148;2012-10-10;1;1201904;1201995;0
1056149;2012-10-10;1;1201904;1201996;0
1056150;2012-10-10;1;1201904;1201997;0
1056151;2012-10-10;1;1201904;1201998;0
1056152;2012-10-10;1;1201904;1201999;0
1056153;2012-10-11;1;1202150;1202209;8
1056154;2012-10-11;1;1202149;1202210;2
1056157;2012-10-11;1;1202190;1202212;0
1056158;2012-10-11;1;1202190;1202213;0
1056159;2012-10-11;1;1202190;1202214;0
1056160;2012-10-11;1;1202190;1202215;0
1056161;2012-10-11;1;1202190;1202216;0
1056162;2012-10-11;1;1202190;1202217;0
1056163;2012-10-11;1;1202190;1202218;0
1056164;2012-10-11;1;1202190;1202219;0
1056165;2012-10-11;1;1202190;1202220;0
1056166;2012-10-11;1;1202190;1202221;0
1056167;2012-10-11;1;1202190;1202222;0
