RecID;MStamp;MStation;IDDocument;IDTrefwoord
1000663;2006-06-24;1;1000612;1000241
1000664;2006-06-24;1;1000615;1000242
1000665;2006-06-24;1;1000619;1000020
1000666;2006-06-24;1;1000620;1000243
1000667;2006-06-24;1;1000620;1000244
1000668;2006-06-24;1;1000643;1000245
1000669;2006-06-24;1;1000662;1000246
1000670;2006-06-24;1;1000669;1000247
1000671;2006-06-24;1;1000669;1000165
1000672;2006-06-24;1;1000684;1000009
1000673;2006-06-24;1;1000684;1000248
1000674;2006-06-24;1;1000684;1000249
1000675;2006-06-24;1;1000697;1000029
1000676;2006-06-24;1;1000698;1000127
1000677;2006-06-24;1;1000698;1000128
1000678;2006-06-24;1;1000699;1000250
1000679;2006-06-24;1;1000699;1000251
1000680;2006-06-24;1;1000699;1000252
1000681;2006-06-24;1;1000699;1000253
1000682;2006-06-24;1;1000699;1000254
1000683;2006-06-24;1;1000700;1000071
1000684;2006-06-24;1;1000700;1000255
1000685;2006-06-24;1;1000700;1000256
1000686;2006-06-24;1;1000700;1000257
1000687;2006-06-24;1;1000700;1000258
1000688;2006-06-24;1;1000700;1000259
1000689;2006-06-24;1;1000700;1000146
1000690;2006-06-24;1;1000700;1000041
1000691;2006-06-24;1;1000700;1000042
1000692;2006-06-24;1;1000700;1000043
1000693;2006-06-24;1;1000700;1000044
1000694;2006-06-24;1;1000700;1000045
1000695;2006-06-24;1;1000700;1000046
1000696;2006-06-24;1;1000700;1000047
1000697;2006-06-24;1;1000700;1000048
1000698;2006-06-24;1;1000700;1000209
1000699;2006-06-24;1;1000700;1000260
1000700;2006-06-24;1;1000700;1000261
1000701;2006-06-24;1;1000700;1000262
1000702;2006-06-24;1;1000700;1000263
1000703;2006-06-24;1;1000700;1000138
1000704;2006-06-24;1;1000700;1000009
1000705;2006-06-24;1;1000700;1000264
1000706;2006-06-24;1;1000700;1000265
1000707;2006-06-24;1;1000700;1000220
1000708;2006-06-24;1;1000708;1000266
1000709;2006-06-24;1;1000708;1000131
1000710;2006-06-24;1;1000710;1000165
1000711;2006-06-24;1;1000710;1000267
1000712;2006-06-24;1;1000710;1000268
1000713;2006-06-24;1;1000710;1000269
1000714;2006-06-24;1;1000713;1000041
1000715;2006-06-24;1;1000713;1000042
1000716;2006-06-24;1;1000713;1000043
1000717;2006-06-24;1;1000713;1000044
1000718;2006-06-24;1;1000713;1000045
1000719;2006-06-24;1;1000713;1000046
1000720;2006-06-24;1;1000713;1000047
1000721;2006-06-24;1;1000713;1000048
1000722;2006-06-24;1;1000713;1000222
1000723;2006-06-24;1;1000713;1000223
1000724;2006-06-24;1;1000716;1000270
1000725;2006-06-24;1;1000716;1000271
1000726;2006-06-24;1;1000718;1000270
1000727;2006-06-24;1;1000718;1000271
1000728;2006-06-24;1;1000720;1000272
1000729;2006-06-24;1;1000720;1000273
1000730;2006-06-24;1;1000723;1000238
1000731;2006-06-24;1;1000723;1000041
1000732;2006-06-24;1;1000723;1000042
1000733;2006-06-24;1;1000723;1000043
1000734;2006-06-24;1;1000723;1000044
1000735;2006-06-24;1;1000723;1000045
1000736;2006-06-24;1;1000723;1000046
1000737;2006-06-24;1;1000723;1000047
1000738;2006-06-24;1;1000723;1000048
1000739;2006-06-24;1;1000723;1000040
1000740;2006-06-24;1;1000724;1000274
1000741;2006-06-24;1;1000724;1000146
1000742;2006-06-24;1;1000724;1000275
1000743;2006-06-24;1;1000724;1000276
1000744;2006-06-24;1;1000725;1000009
1000745;2006-06-24;1;1000725;1000264
1000746;2006-06-24;1;1000725;1000265
1000747;2006-06-24;1;1000728;1000277
1000748;2006-06-24;1;1000728;1000278
1000749;2006-06-24;1;1000728;1000279
1000750;2006-06-24;1;1000728;1000088
1000751;2006-06-24;1;1000732;1000183
1000752;2006-06-24;1;1000732;1000184
1000753;2006-06-24;1;1000735;1000280
1000754;2006-06-24;1;1000735;1000281
1000755;2006-06-24;1;1000737;1000056
1000756;2006-06-24;1;1000737;1000057
1000757;2006-06-24;1;1000737;1000058
1000758;2006-06-24;1;1000737;1000059
1000759;2006-06-24;1;1000738;1000282
1000760;2006-06-24;1;1000738;1000283
1000761;2006-06-24;1;1000738;1000284
1000762;2006-06-24;1;1000738;1000285
1000763;2006-06-24;1;1000738;1000286
1000764;2006-06-24;1;1000738;1000220
1000765;2006-06-24;1;1000746;1000131
1000766;2006-06-24;1;1000746;1000130
1000767;2006-06-24;1;1000746;1000287
1000768;2006-06-24;1;1000758;1000288
1000769;2006-06-24;1;1000761;1000118
1000770;2006-06-24;1;1000761;1000119
1000771;2006-06-24;1;1000761;1000065
1000772;2006-06-24;1;1000761;1000066
1000773;2006-06-24;1;1000761;1000067
1000774;2006-06-24;1;1000761;1000068
1000775;2006-06-24;1;1000763;1000221
1000776;2006-06-24;1;1000763;1000131
1000777;2006-06-24;1;1000763;1000160
1000778;2006-06-24;1;1000763;1000161
1000779;2006-06-24;1;1000763;1000162
1000780;2006-06-24;1;1000846;1000041
1000781;2006-06-24;1;1000846;1000042
1000782;2006-06-24;1;1000846;1000043
1000783;2006-06-24;1;1000846;1000044
1000784;2006-06-24;1;1000846;1000045
1000785;2006-06-24;1;1000846;1000046
1000786;2006-06-24;1;1000846;1000047
1000787;2006-06-24;1;1000846;1000048
1000788;2006-06-24;1;1000859;1000138
1000789;2006-06-24;1;1000866;1000065
1000790;2006-06-24;1;1000866;1000066
1000791;2006-06-24;1;1000866;1000067
1000792;2006-06-24;1;1000866;1000068
1000793;2006-06-24;1;1000866;1000039
1000794;2006-06-24;1;1000883;1000072
1000795;2006-06-24;1;1000884;1000072
1000796;2006-06-24;1;1000902;1000289
1000797;2006-06-24;1;1000902;1000290
1000798;2006-06-24;1;1000902;1000291
1000799;2006-06-24;1;1000906;1000039
1000800;2006-06-24;1;1000906;1000292
1000801;2006-06-24;1;1000906;1000293
1000802;2006-06-24;1;1000916;1000294
1000803;2006-06-24;1;1000926;1000041
1000804;2006-06-24;1;1000926;1000042
1000805;2006-06-24;1;1000926;1000043
1000806;2006-06-24;1;1000926;1000044
1000807;2006-06-24;1;1000926;1000045
1000808;2006-06-24;1;1000926;1000046
1000809;2006-06-24;1;1000926;1000047
1000810;2006-06-24;1;1000926;1000048
1000811;2006-06-24;1;1000934;1000295
1000812;2006-06-24;1;1000934;1000296
1000813;2006-06-24;1;1000935;1000297
1000814;2006-06-24;1;1000943;1000063
1000815;2006-06-24;1;1000943;1000064
1000816;2006-06-24;1;1000954;1000298
1000817;2006-06-24;1;1000954;1000041
1000818;2006-06-24;1;1000954;1000042
1000819;2006-06-24;1;1000954;1000043
1000820;2006-06-24;1;1000954;1000044
1000821;2006-06-24;1;1000954;1000045
1000822;2006-06-24;1;1000954;1000046
1000823;2006-06-24;1;1000954;1000047
1000824;2006-06-24;1;1000954;1000048
1000825;2006-06-24;1;1000968;1000206
1000826;2006-06-24;1;1000968;1000207
1000827;2006-06-24;1;1000971;1000009
1000828;2006-06-24;1;1000972;1000009
1000829;2006-06-24;1;1000975;1000299
1000830;2006-06-24;1;1000975;1000300
1000831;2006-06-24;1;1000975;1000301
1000832;2006-06-24;1;1000978;1000122
1000833;2006-06-24;1;1000978;1000124
1000834;2006-06-24;1;1000978;1000123
1000835;2006-06-24;1;1000980;1000041
1000836;2006-06-24;1;1000980;1000042
1000837;2006-06-24;1;1000980;1000043
1000838;2006-06-24;1;1000980;1000044
1000839;2006-06-24;1;1000980;1000045
1000840;2006-06-24;1;1000980;1000046
1000841;2006-06-24;1;1000980;1000047
1000842;2006-06-24;1;1000980;1000048
1000843;2006-06-24;1;1000981;1000041
1000844;2006-06-24;1;1000981;1000042
1000845;2006-06-24;1;1000981;1000043
1000846;2006-06-24;1;1000981;1000044
1000847;2006-06-24;1;1000981;1000045
1000848;2006-06-24;1;1000981;1000046
1000849;2006-06-24;1;1000981;1000047
1000850;2006-06-24;1;1000981;1000048
1000851;2006-06-24;1;1000982;1000072
1000852;2006-06-24;1;1000985;1000288
1000853;2006-06-24;1;1000986;1000041
1000854;2006-06-24;1;1000986;1000042
1000855;2006-06-24;1;1000986;1000043
1000856;2006-06-24;1;1000986;1000044
1000857;2006-06-24;1;1000986;1000045
1000858;2006-06-24;1;1000986;1000046
1000859;2006-06-24;1;1000986;1000047
1000860;2006-06-24;1;1000986;1000048
1000861;2006-06-24;1;1001013;1000149
1000862;2006-06-24;1;1001017;1000302
1000863;2006-06-24;1;1001017;1000113
1000864;2006-06-24;1;1001017;1000114
1000865;2006-06-24;1;1001036;1000007
1000866;2006-06-24;1;1001042;1000131
1000867;2006-06-24;1;1001042;1000130
1000868;2006-06-24;1;1001045;1000249
1000869;2006-06-24;1;1001045;1000009
1000870;2006-06-24;1;1001045;1000248
1000871;2006-06-24;1;1001046;1000248
1000872;2006-06-24;1;1001046;1000249
1000873;2006-06-24;1;1001049;1000303
1000874;2006-06-24;1;1001049;1000304
1000875;2006-06-24;1;1001049;1000133
1000876;2006-06-24;1;1001049;1000080
1000877;2006-06-24;1;1001049;1000088
1000878;2006-06-24;1;1001049;1000305
1000879;2006-06-24;1;1001053;1000306
1000880;2006-06-24;1;1001053;1000088
1000881;2006-06-24;1;1001053;1000080
1000882;2006-06-24;1;1001054;1000027
1000883;2006-06-24;1;1001054;1000028
1000884;2006-06-24;1;1001054;1000029
1000885;2006-06-24;1;1001074;1000307
1000886;2006-06-24;1;1001074;1000308
1000887;2006-06-24;1;1001086;1000309
1000888;2006-06-24;1;1001086;1000310
1000889;2006-06-24;1;1001086;1000311
1000890;2006-06-24;1;1001086;1000312
1000891;2006-06-24;1;1001086;1000313
1000892;2006-06-24;1;1001086;1000314
1000893;2006-06-24;1;1001086;1000315
1000894;2006-06-24;1;1001086;1000316
1000895;2006-06-24;1;1001086;1000317
1000896;2006-06-24;1;1001086;1000318
1000897;2006-06-24;1;1001086;1000319
1000898;2006-06-24;1;1001086;1000320
1000899;2006-06-24;1;1001090;1000025
1000900;2006-06-24;1;1001090;1000026
1000901;2006-06-24;1;1001090;1000321
1000902;2006-06-24;1;1001090;1000322
1000903;2006-06-24;1;1001090;1000323
1000904;2006-06-24;1;1001093;1000324
1000905;2006-06-24;1;1001093;1000088
1000906;2006-06-24;1;1001095;1000325
1000907;2006-06-24;1;1001095;1000324
1000908;2006-06-24;1;1001096;1000324
1000909;2006-06-24;1;1001096;1000088
1000910;2006-06-24;1;1001097;1000326
1000911;2006-06-24;1;1001097;1000327
1000912;2006-06-24;1;1001105;1000080
1000913;2006-06-24;1;1001105;1000088
1000914;2006-06-24;1;1001105;1000194
1000915;2006-06-24;1;1001105;1000215
1000916;2006-06-24;1;1001110;1000328
1000917;2006-06-24;1;1001110;1000329
1000918;2006-06-24;1;1001110;1000330
1000919;2006-06-24;1;1001110;1000331
1000920;2006-06-24;1;1001110;1000332
1000921;2006-06-24;1;1001114;1000122
1000922;2006-06-24;1;1001116;1000333
1000923;2006-06-24;1;1001120;1000224
1000924;2006-06-24;1;1001121;1000262
1000925;2006-06-24;1;1001123;1000261
1000926;2006-06-24;1;1001125;1000255
1000927;2006-06-24;1;1001125;1000256
1000928;2006-06-24;1;1001127;1000334
1000929;2006-06-24;1;1001139;1000335
1000930;2006-06-24;1;1001139;1000110
1000931;2006-06-24;1;1001139;1000111
1000932;2006-06-24;1;1001139;1000112
1000933;2006-06-24;1;1001140;1000041
1000934;2006-06-24;1;1001140;1000042
1000935;2006-06-24;1;1001140;1000043
1000936;2006-06-24;1;1001140;1000044
1000937;2006-06-24;1;1001140;1000045
1000938;2006-06-24;1;1001140;1000046
1000939;2006-06-24;1;1001140;1000047
1000940;2006-06-24;1;1001140;1000048
1000941;2006-06-24;1;1001140;1000336
1000942;2006-06-24;1;1001144;1000072
1000943;2006-06-24;1;1001144;1000143
1000944;2006-06-24;1;1001144;1000144
1000945;2006-06-24;1;1001150;1000041
1000946;2006-06-24;1;1001150;1000042
1000947;2006-06-24;1;1001150;1000043
1000948;2006-06-24;1;1001150;1000044
1000949;2006-06-24;1;1001150;1000045
1000950;2006-06-24;1;1001150;1000046
1000951;2006-06-24;1;1001150;1000047
1000952;2006-06-24;1;1001150;1000048
1000953;2006-06-24;1;1001151;1000143
1000954;2006-06-24;1;1001151;1000144
1000955;2006-06-24;1;1001155;1000206
1000956;2006-06-24;1;1001155;1000207
1000957;2006-06-24;1;1001155;1000041
1000958;2006-06-24;1;1001155;1000042
1000959;2006-06-24;1;1001155;1000043
1000960;2006-06-24;1;1001155;1000044
1000961;2006-06-24;1;1001155;1000045
1000962;2006-06-24;1;1001155;1000046
1000963;2006-06-24;1;1001155;1000047
1000964;2006-06-24;1;1001155;1000048
1000965;2006-06-24;1;1001165;1000337
1000966;2006-06-24;1;1001166;1000222
1000967;2006-06-24;1;1001166;1000223
1000968;2006-06-24;1;1001168;1000245
1000969;2006-06-24;1;1001180;1000338
1000970;2006-06-24;1;1001184;1000118
1000971;2006-06-24;1;1001184;1000119
1000972;2006-06-24;1;1001184;1000339
1000973;2006-06-24;1;1001184;1000065
1000974;2006-06-24;1;1001184;1000066
1000975;2006-06-24;1;1001184;1000067
1000976;2006-06-24;1;1001184;1000068
1000977;2006-06-24;1;1001194;1000340
1000978;2006-06-24;1;1001195;1000141
1000979;2006-06-24;1;1001195;1000142
1000980;2006-06-24;1;1001203;1000041
1000981;2006-06-24;1;1001203;1000042
1000982;2006-06-24;1;1001203;1000043
1000983;2006-06-24;1;1001203;1000044
1000984;2006-06-24;1;1001203;1000045
1000985;2006-06-24;1;1001203;1000046
1000986;2006-06-24;1;1001203;1000047
1000987;2006-06-24;1;1001203;1000048
1000988;2006-06-24;1;1001203;1000206
1000989;2006-06-24;1;1001203;1000207
1000990;2006-06-24;1;1001207;1000141
1000991;2006-06-24;1;1001207;1000142
1000992;2006-06-24;1;1001216;1000113
1000993;2006-06-24;1;1001216;1000114
1000994;2006-06-24;1;1001219;1000341
1000995;2006-06-24;1;1001220;1000341
1000996;2006-06-24;1;1001222;1000342
1000997;2006-06-24;1;1001222;1000343
1000998;2006-06-24;1;1001224;1000344
1000999;2006-06-24;1;1001224;1000345
1001000;2006-06-24;1;1001224;1000346
1001001;2006-06-24;1;1001225;1000347
1001002;2006-06-24;1;1001225;1000345
1001003;2006-06-24;1;1001225;1000348
1001004;2006-06-24;1;1001229;1000349
1001005;2006-06-24;1;1001229;1000350
1001006;2006-06-24;1;1001229;1000248
1001007;2006-06-24;1;1001229;1000009
1001008;2006-06-24;1;1001233;1000170
1001009;2006-06-24;1;1001233;1000171
1001010;2006-06-24;1;1001233;1000351
1001011;2006-06-24;1;1001234;1000170
1001012;2006-06-24;1;1001234;1000171
1001013;2006-06-24;1;1001234;1000351
1001014;2006-06-24;1;1001248;1000089
1001015;2006-06-24;1;1001248;1000090
1001016;2006-06-24;1;1001248;1000091
1001017;2006-06-24;1;1001248;1000298
1001018;2006-06-24;1;1001248;1000199
1001019;2006-06-24;1;1001248;1000200
1001020;2006-06-24;1;1001248;1000352
1001021;2006-06-24;1;1001248;1000092
1001022;2006-06-24;1;1001250;1000353
1001023;2006-06-24;1;1001250;1000354
1001024;2006-06-24;1;1001250;1000009
1001025;2006-06-24;1;1001251;1000355
1001026;2006-06-24;1;1001251;1000356
1001027;2006-06-24;1;1001251;1000088
1001028;2006-06-24;1;1001252;1000011
1001029;2006-06-24;1;1001252;1000355
1001030;2006-06-24;1;1001252;1000356
1001031;2006-06-24;1;1001252;1000088
1001032;2006-06-24;1;1001258;1000357
1001033;2006-06-24;1;1001258;1000315
1001034;2006-06-24;1;1001258;1000316
1001035;2006-06-24;1;1001258;1000317
1001036;2006-06-24;1;1001258;1000318
1001037;2006-06-24;1;1001258;1000319
1001038;2006-06-24;1;1001262;1000055
1001039;2006-06-24;1;1001262;1000056
1001040;2006-06-24;1;1001262;1000057
1001041;2006-06-24;1;1001262;1000058
1001042;2006-06-24;1;1001262;1000059
1001043;2006-06-24;1;1001262;1000060
1001044;2006-06-24;1;1001262;1000061
1001045;2006-06-24;1;1001262;1000062
1001046;2006-06-24;1;1001264;1000358
1001047;2006-06-24;1;1001264;1000359
1001048;2006-06-24;1;1001264;1000150
1001049;2006-06-24;1;1001264;1000151
1001050;2006-06-24;1;1001264;1000034
1001051;2006-06-24;1;1001267;1000360
1001052;2006-06-24;1;1001272;1000160
1001053;2006-06-24;1;1001272;1000161
1001054;2006-06-24;1;1001272;1000162
1001055;2006-06-24;1;1001276;1000089
1001056;2006-06-24;1;1001276;1000298
1001057;2006-06-24;1;1001276;1000090
1001058;2006-06-24;1;1001276;1000091
1001059;2006-06-24;1;1001276;1000199
1001060;2006-06-24;1;1001276;1000200
1001061;2006-06-24;1;1001276;1000031
1001062;2006-06-24;1;1001276;1000032
1001063;2006-06-24;1;1001283;1000203
1001064;2006-06-24;1;1001283;1000204
1001065;2006-06-24;1;1001283;1000293
1001066;2006-06-24;1;1001286;1000221
1001067;2006-06-24;1;1001286;1000131
1001068;2006-06-24;1;1001290;1000041
1001069;2006-06-24;1;1001290;1000042
1001070;2006-06-24;1;1001290;1000043
1001071;2006-06-24;1;1001290;1000044
1001072;2006-06-24;1;1001290;1000045
1001073;2006-06-24;1;1001290;1000046
1001074;2006-06-24;1;1001290;1000047
1001075;2006-06-24;1;1001290;1000048
1001076;2006-06-24;1;1001293;1000134
1001077;2006-06-24;1;1001293;1000135
1001078;2006-06-24;1;1001293;1000361
1001079;2006-06-24;1;1001293;1000157
1001080;2006-06-24;1;1001295;1000362
1001081;2006-06-24;1;1001295;1000334
1001082;2006-06-24;1;1001295;1000118
1001083;2006-06-24;1;1001295;1000119
1001084;2006-06-24;1;1001295;1000081
1001085;2006-06-24;1;1001295;1000082
1001086;2006-06-24;1;1001295;1000083
1001087;2006-06-24;1;1001299;1000075
1001088;2006-06-24;1;1001299;1000277
1001089;2006-06-24;1;1001299;1000363
1001090;2006-06-24;1;1001299;1000080
1001091;2006-06-24;1;1001299;1000088
1001092;2006-06-24;1;1001302;1000041
1001093;2006-06-24;1;1001302;1000042
1001094;2006-06-24;1;1001302;1000043
1001095;2006-06-24;1;1001302;1000044
1001096;2006-06-24;1;1001302;1000045
1001097;2006-06-24;1;1001302;1000046
1001098;2006-06-24;1;1001302;1000047
1001099;2006-06-24;1;1001302;1000048
1001100;2006-06-24;1;1001302;1000163
1001101;2006-06-24;1;1001303;1000041
1001102;2006-06-24;1;1001303;1000042
1001103;2006-06-24;1;1001303;1000043
1001104;2006-06-24;1;1001303;1000044
1001105;2006-06-24;1;1001303;1000045
1001106;2006-06-24;1;1001303;1000046
1001107;2006-06-24;1;1001303;1000047
1001108;2006-06-24;1;1001303;1000048
1001109;2006-06-24;1;1001303;1000163
1001110;2006-06-24;1;1001304;1000041
1001111;2006-06-24;1;1001304;1000042
1001112;2006-06-24;1;1001304;1000043
1001113;2006-06-24;1;1001304;1000044
1001114;2006-06-24;1;1001304;1000045
1001115;2006-06-24;1;1001304;1000046
1001116;2006-06-24;1;1001304;1000047
1001117;2006-06-24;1;1001304;1000048
1001118;2006-06-24;1;1001304;1000163
1001119;2006-06-24;1;1001305;1000041
1001120;2006-06-24;1;1001305;1000042
1001121;2006-06-24;1;1001305;1000043
1001122;2006-06-24;1;1001305;1000044
1001123;2006-06-24;1;1001305;1000045
1001124;2006-06-24;1;1001305;1000046
1001125;2006-06-24;1;1001305;1000047
1001126;2006-06-24;1;1001305;1000048
1001127;2006-06-24;1;1001305;1000163
1001128;2006-06-24;1;1001306;1000336
1001129;2006-06-24;1;1001306;1000041
1001130;2006-06-24;1;1001306;1000042
1001131;2006-06-24;1;1001306;1000043
1001132;2006-06-24;1;1001306;1000044
1001133;2006-06-24;1;1001306;1000045
1001134;2006-06-24;1;1001306;1000046
1001135;2006-06-24;1;1001306;1000047
1001136;2006-06-24;1;1001306;1000048
1001137;2006-06-24;1;1001308;1000176
1001138;2006-06-24;1;1001308;1000364
1001139;2006-06-24;1;1001309;1000131
1001140;2006-06-24;1;1001310;1000294
1001141;2006-06-24;1;1001310;1000215
1001142;2006-06-24;1;1001310;1000315
1001143;2006-06-24;1;1001310;1000316
1001144;2006-06-24;1;1001310;1000317
1001145;2006-06-24;1;1001310;1000318
1001146;2006-06-24;1;1001310;1000319
1001147;2006-06-24;1;1001310;1000013
1001148;2006-06-24;1;1001310;1000014
1001149;2006-06-24;1;1001310;1000015
1001150;2006-06-24;1;1001310;1000016
1001151;2006-06-24;1;1001310;1000017
1001152;2006-06-24;1;1001310;1000009
1001153;2006-06-24;1;1001310;1000365
1001154;2006-06-24;1;1001310;1000220
1001155;2006-06-24;1;1001311;1000041
1001156;2006-06-24;1;1001311;1000042
1001157;2006-06-24;1;1001311;1000043
1001158;2006-06-24;1;1001311;1000044
1001159;2006-06-24;1;1001311;1000045
1001160;2006-06-24;1;1001311;1000046
1001161;2006-06-24;1;1001311;1000047
1001162;2006-06-24;1;1001311;1000048
1001163;2006-06-24;1;1001311;1000160
1001164;2006-06-24;1;1001311;1000161
1001165;2006-06-24;1;1001311;1000162
1001166;2006-06-24;1;1001311;1000203
1001167;2006-06-24;1;1001311;1000204
1001168;2006-06-24;1;1001312;1000366
1001169;2006-06-24;1;1001312;1000367
1001170;2006-06-24;1;1001312;1000368
1001171;2006-06-24;1;1001312;1000369
1001172;2006-06-24;1;1001315;1000288
1001173;2006-06-24;1;1001339;1000092
1001174;2006-06-24;1;1001339;1000031
1001175;2006-06-24;1;1001339;1000032
1001176;2006-06-24;1;1001339;1000298
1001177;2006-06-24;1;1001353;1000139
1001178;2006-06-24;1;1001355;1000156
1001179;2006-06-24;1;1001355;1000370
1001180;2006-06-24;1;1001355;1000371
1001181;2006-06-24;1;1001360;1000038
1001182;2006-06-24;1;1001362;1000372
1001183;2006-06-24;1;1001362;1000373
1001184;2006-06-24;1;1001362;1000374
1001185;2006-06-24;1;1001366;1000375
1001186;2006-06-24;1;1001376;1000077
1001187;2006-06-24;1;1001386;1000120
1001188;2006-06-24;1;1001386;1000376
1001189;2006-06-24;1;1001386;1000065
1001190;2006-06-24;1;1001386;1000066
1001191;2006-06-24;1;1001386;1000067
1001192;2006-06-24;1;1001386;1000068
1001193;2006-06-24;1;1001390;1000221
1001194;2006-06-24;1;1001390;1000206
1001195;2006-06-24;1;1001390;1000207
1001196;2006-06-24;1;1001390;1000160
1001197;2006-06-24;1;1001390;1000161
1001198;2006-06-24;1;1001390;1000162
1001199;2006-06-24;1;1001405;1000160
1001200;2006-06-24;1;1001405;1000161
1001201;2006-06-24;1;1001405;1000162
1001202;2006-06-24;1;1001405;1000288
1001203;2006-06-24;1;1001410;1000206
1001204;2006-06-24;1;1001410;1000207
1001205;2006-06-24;1;1001410;1000221
1001206;2006-06-24;1;1001419;1000368
1001207;2006-06-24;1;1001419;1000369
1001208;2006-06-24;1;1001427;1000377
1001209;2006-06-24;1;1001427;1000308
1001210;2006-06-24;1;1001427;1000378
1001211;2006-06-24;1;1001428;1000377
1001212;2006-06-24;1;1001428;1000308
1001213;2006-06-24;1;1001428;1000379
1001214;2006-06-24;1;1001445;1000118
1001215;2006-06-24;1;1001445;1000119
1001216;2006-06-24;1;1001511;1000380
1001217;2006-06-24;1;1001511;1000237
1001218;2006-06-24;1;1001513;1000038
1001219;2006-06-24;1;1001513;1000039
1001220;2006-06-24;1;1001515;1000365
