RecID;MStamp;MStation;IDDocument;IDDeelCD
1000670;2006-06-24;1;1000670;1000001
1000671;2006-06-24;1;1000671;1000001
1000672;2006-06-24;1;1000672;1000001
1000673;2006-06-24;1;1000673;1000001
1000674;2006-06-24;1;1000674;1000001
1000675;2006-06-24;1;1000675;1000001
1000676;2006-06-24;1;1000676;1000001
1000677;2006-06-24;1;1000677;1000001
1000678;2006-06-24;1;1000678;1000001
1000679;2006-06-24;1;1000679;1000001
1000680;2006-06-24;1;1000680;1000001
1000681;2006-06-24;1;1000681;1000001
1000682;2006-06-24;1;1000682;1000001
1000683;2006-06-24;1;1000683;1000001
1000684;2006-06-24;1;1000684;1000001
1000685;2006-06-24;1;1000685;1000001
1000686;2006-06-24;1;1000686;1000001
1000687;2006-06-24;1;1000687;1000001
1000688;2006-06-24;1;1000688;1000001
1000689;2006-06-24;1;1000689;1000001
1000690;2006-06-24;1;1000690;1000001
1000691;2006-06-24;1;1000691;1000001
1000692;2006-06-24;1;1000692;1000001
1000693;2006-06-24;1;1000693;1000001
1000694;2006-06-24;1;1000694;1000001
1000695;2006-06-24;1;1000695;1000001
1000696;2006-06-24;1;1000696;1000001
1000697;2006-06-24;1;1000697;1000001
1000698;2006-06-24;1;1000698;1000001
1000699;2006-06-24;1;1000699;1000001
1000700;2006-06-24;1;1000700;1000001
1000701;2006-06-24;1;1000701;1000001
1000702;2006-06-24;1;1000702;1000001
1000703;2006-06-24;1;1000703;1000001
1000704;2006-06-24;1;1000704;1000001
1000705;2006-06-24;1;1000705;1000001
1000706;2006-06-24;1;1000706;1000001
1000707;2006-06-24;1;1000707;1000001
1000708;2006-06-24;1;1000708;1000001
1000709;2006-06-24;1;1000709;1000001
1000710;2006-06-24;1;1000710;1000001
1000711;2006-06-24;1;1000711;1000001
1000712;2006-06-24;1;1000712;1000001
1000713;2006-06-24;1;1000713;1000001
1000714;2006-06-24;1;1000714;1000001
1000715;2006-06-24;1;1000715;1000001
1000716;2006-06-24;1;1000716;1000001
1000717;2006-06-24;1;1000717;1000001
1000718;2006-06-24;1;1000718;1000001
1000719;2006-06-24;1;1000719;1000001
1000720;2006-06-24;1;1000720;1000001
1000721;2006-06-24;1;1000721;1000001
1000722;2006-06-24;1;1000722;1000001
1000723;2006-06-24;1;1000723;1000001
1000724;2006-06-24;1;1000724;1000001
1000725;2006-06-24;1;1000725;1000001
1000726;2006-06-24;1;1000726;1000001
1000727;2006-06-24;1;1000727;1000001
1000728;2006-06-24;1;1000728;1000001
1000729;2006-06-24;1;1000729;1000001
1000730;2006-06-24;1;1000730;1000001
1000731;2006-06-24;1;1000731;1000001
1000732;2006-06-24;1;1000732;1000001
1000733;2006-06-24;1;1000733;1000001
1000734;2006-06-24;1;1000734;1000001
1000735;2006-06-24;1;1000735;1000001
1000736;2006-06-24;1;1000736;1000001
1000737;2006-06-24;1;1000737;1000001
1000738;2006-06-24;1;1000738;1000001
1000739;2006-06-24;1;1000739;1000001
1000740;2006-06-24;1;1000740;1000001
1000741;2006-06-24;1;1000741;1000001
1000742;2006-06-24;1;1000742;1000001
1000743;2006-06-24;1;1000743;1000001
1000744;2006-06-24;1;1000744;1000001
1000745;2006-06-24;1;1000745;1000001
1000746;2006-06-24;1;1000746;1000001
1000747;2006-06-24;1;1000747;1000001
1000748;2006-06-24;1;1000748;1000001
1000749;2006-06-24;1;1000749;1000001
1000750;2006-06-24;1;1000750;1000001
1000751;2006-06-24;1;1000751;1000001
1000752;2006-06-24;1;1000752;1000001
1000753;2006-06-24;1;1000753;1000001
1000754;2006-06-24;1;1000754;1000001
1000755;2006-06-24;1;1000755;1000001
1000756;2006-06-24;1;1000756;1000001
1000757;2006-06-24;1;1000757;1000001
1000758;2006-06-24;1;1000758;1000001
1000759;2006-06-24;1;1000759;1000001
1000760;2006-06-24;1;1000760;1000001
1000761;2006-06-24;1;1000761;1000001
1000762;2006-06-24;1;1000762;1000001
1000763;2006-06-24;1;1000763;1000001
1000764;2006-06-24;1;1000764;1000001
1000765;2006-06-24;1;1000765;1000001
1000766;2006-06-24;1;1000766;1000001
1000767;2006-06-24;1;1000767;1000001
1000768;2006-06-24;1;1000768;1000001
1000769;2006-06-24;1;1000769;1000001
1000770;2006-06-24;1;1000770;1000001
1000771;2006-06-24;1;1000771;1000001
1000772;2006-06-24;1;1000772;1000001
1000773;2006-06-24;1;1000773;1000001
1000774;2006-06-24;1;1000774;1000001
1000775;2006-06-24;1;1000775;1000001
1000776;2006-06-24;1;1000776;1000001
1000777;2006-06-24;1;1000777;1000001
1000778;2006-06-24;1;1000778;1000001
1000779;2006-06-24;1;1000779;1000001
1000780;2006-06-24;1;1000780;1000001
1000781;2006-06-24;1;1000781;1000001
1000782;2006-06-24;1;1000782;1000001
1000783;2006-06-24;1;1000783;1000001
1000784;2006-06-24;1;1000784;1000001
1000785;2006-06-24;1;1000785;1000001
1000786;2006-06-24;1;1000786;1000001
1000787;2006-06-24;1;1000787;1000001
1000788;2006-06-24;1;1000788;1000001
1000789;2006-06-24;1;1000789;1000001
1000790;2006-06-24;1;1000790;1000001
1000791;2006-06-24;1;1000791;1000001
1000792;2006-06-24;1;1000792;1000001
1000793;2006-06-24;1;1000793;1000001
1000794;2006-06-24;1;1000794;1000001
1000795;2006-06-24;1;1000795;1000001
1000796;2006-06-24;1;1000796;1000001
1000797;2006-06-24;1;1000797;1000001
1000798;2006-06-24;1;1000798;1000001
1000799;2006-06-24;1;1000799;1000001
1000800;2006-06-24;1;1000800;1000001
1000801;2006-06-24;1;1000801;1000001
1000802;2006-06-24;1;1000802;1000001
1000803;2006-06-24;1;1000803;1000001
1000804;2006-06-24;1;1000804;1000001
1000805;2006-06-24;1;1000805;1000001
1000806;2006-06-24;1;1000806;1000001
1000807;2006-06-24;1;1000807;1000001
1000808;2006-06-24;1;1000808;1000001
1000809;2006-06-24;1;1000809;1000001
1000810;2006-06-24;1;1000810;1000001
1000811;2006-06-24;1;1000811;1000001
1000812;2006-06-24;1;1000812;1000001
1000813;2006-06-24;1;1000813;1000001
1000814;2006-06-24;1;1000814;1000001
1000815;2006-06-24;1;1000815;1000001
1000816;2006-06-24;1;1000816;1000001
1000817;2006-06-24;1;1000817;1000001
1000818;2006-06-24;1;1000818;1000001
1000819;2006-06-24;1;1000819;1000001
1000820;2006-06-24;1;1000820;1000001
1000821;2006-06-24;1;1000821;1000001
1000822;2006-06-24;1;1000822;1000001
1000823;2006-06-24;1;1000823;1000001
1000824;2006-06-24;1;1000824;1000001
1000825;2006-06-24;1;1000825;1000001
1000826;2006-06-24;1;1000826;1000001
1000827;2006-06-24;1;1000827;1000001
1000828;2006-06-24;1;1000828;1000001
1000829;2006-06-24;1;1000829;1000001
1000830;2006-06-24;1;1000830;1000001
1000831;2006-06-24;1;1000831;1000001
1000832;2006-06-24;1;1000832;1000001
1000833;2006-06-24;1;1000833;1000001
1000834;2006-06-24;1;1000834;1000001
1000835;2006-06-24;1;1000835;1000001
1000836;2006-06-24;1;1000836;1000001
1000837;2006-06-24;1;1000837;1000001
1000838;2006-06-24;1;1000838;1000001
1000839;2006-06-24;1;1000839;1000001
1000840;2006-06-24;1;1000840;1000001
1000841;2006-06-24;1;1000841;1000001
1000842;2006-06-24;1;1000842;1000001
1000843;2006-06-24;1;1000843;1000001
1000844;2006-06-24;1;1000844;1000001
1000845;2006-06-24;1;1000845;1000001
1000846;2006-06-24;1;1000846;1000001
1000847;2006-06-24;1;1000847;1000001
1000848;2006-06-24;1;1000848;1000001
1000849;2006-06-24;1;1000849;1000001
1000850;2006-06-24;1;1000850;1000001
1000851;2006-06-24;1;1000851;1000001
1000852;2006-06-24;1;1000852;1000001
1000853;2006-06-24;1;1000853;1000001
1000854;2006-06-24;1;1000854;1000001
1000855;2006-06-24;1;1000855;1000001
1000856;2006-06-24;1;1000856;1000001
1000857;2006-06-24;1;1000857;1000001
1000858;2006-06-24;1;1000858;1000001
1000859;2006-06-24;1;1000859;1000001
1000860;2006-06-24;1;1000860;1000001
1000861;2006-06-24;1;1000861;1000001
1000862;2006-06-24;1;1000862;1000001
1000863;2006-06-24;1;1000863;1000001
1000864;2006-06-24;1;1000864;1000001
1000865;2006-06-24;1;1000865;1000001
1000866;2006-06-24;1;1000866;1000001
1000867;2006-06-24;1;1000867;1000001
1000868;2006-06-24;1;1000868;1000001
1000869;2006-06-24;1;1000869;1000001
1000870;2006-06-24;1;1000870;1000001
1000871;2006-06-24;1;1000871;1000001
1000872;2006-06-24;1;1000872;1000001
1000874;2006-06-24;1;1000874;1000001
1000875;2006-06-24;1;1000875;1000001
1000876;2006-06-24;1;1000876;1000001
1000877;2006-06-24;1;1000877;1000001
1000878;2006-06-24;1;1000878;1000001
1000879;2006-06-24;1;1000879;1000001
1000880;2006-06-24;1;1000880;1000001
1000881;2006-06-24;1;1000881;1000001
1000882;2006-06-24;1;1000882;1000001
1000883;2006-06-24;1;1000883;1000001
1000884;2006-06-24;1;1000884;1000001
1000885;2006-06-24;1;1000885;1000001
1000886;2006-06-24;1;1000886;1000001
1000887;2006-06-24;1;1000887;1000001
1000888;2006-06-24;1;1000888;1000001
1000889;2006-06-24;1;1000889;1000001
1000890;2006-06-24;1;1000890;1000001
1000891;2006-06-24;1;1000891;1000001
1000892;2006-06-24;1;1000892;1000001
1000893;2006-06-24;1;1000893;1000001
1000894;2006-06-24;1;1000894;1000001
1000895;2006-06-24;1;1000895;1000001
1000896;2006-06-24;1;1000896;1000001
1000897;2006-06-24;1;1000897;1000001
1000898;2006-06-24;1;1000898;1000001
1000899;2006-06-24;1;1000899;1000001
1000900;2006-06-24;1;1000900;1000001
1000901;2006-06-24;1;1000901;1000001
1000902;2006-06-24;1;1000902;1000001
1000903;2006-06-24;1;1000903;1000001
1000904;2006-06-24;1;1000904;1000001
1000905;2006-06-24;1;1000905;1000001
1000906;2006-06-24;1;1000906;1000001
1000907;2006-06-24;1;1000907;1000001
1000908;2006-06-24;1;1000908;1000001
1000909;2006-06-24;1;1000909;1000001
1000910;2006-06-24;1;1000910;1000001
1000911;2006-06-24;1;1000911;1000001
1000912;2006-06-24;1;1000912;1000001
1000913;2006-06-24;1;1000913;1000001
1000914;2006-06-24;1;1000914;1000001
1000915;2006-06-24;1;1000915;1000001
1000916;2006-06-24;1;1000916;1000001
1000917;2006-06-24;1;1000917;1000001
1000918;2006-06-24;1;1000918;1000001
1000919;2006-06-24;1;1000919;1000001
1000920;2006-06-24;1;1000920;1000001
1000921;2006-06-24;1;1000921;1000001
1000922;2006-06-24;1;1000922;1000001
1000923;2006-06-24;1;1000923;1000001
1000924;2006-06-24;1;1000924;1000001
1000925;2006-06-24;1;1000925;1000001
1000926;2006-06-24;1;1000926;1000001
1000927;2006-06-24;1;1000927;1000001
1000928;2006-06-24;1;1000928;1000001
1000929;2006-06-24;1;1000929;1000001
1000930;2006-06-24;1;1000930;1000001
1000931;2006-06-24;1;1000931;1000001
1000932;2006-06-24;1;1000932;1000001
1000933;2006-06-24;1;1000933;1000001
1000934;2006-06-24;1;1000934;1000001
1000935;2006-06-24;1;1000935;1000001
1000936;2006-06-24;1;1000936;1000001
1000937;2006-06-24;1;1000937;1000001
1000938;2006-06-24;1;1000938;1000001
1000939;2006-06-24;1;1000939;1000001
1000940;2006-06-24;1;1000940;1000001
1000941;2006-06-24;1;1000941;1000001
1000942;2006-06-24;1;1000942;1000001
1000943;2006-06-24;1;1000943;1000001
1000944;2006-06-24;1;1000944;1000001
1000945;2006-06-24;1;1000945;1000001
1000946;2006-06-24;1;1000946;1000001
1000947;2006-06-24;1;1000947;1000001
1000948;2006-06-24;1;1000948;1000001
1000949;2006-06-24;1;1000949;1000001
1000950;2006-06-24;1;1000950;1000001
1000951;2006-06-24;1;1000951;1000001
1000952;2006-06-24;1;1000952;1000001
1000953;2006-06-24;1;1000953;1000001
1000954;2006-06-24;1;1000954;1000001
1000955;2006-06-24;1;1000955;1000001
1000956;2006-06-24;1;1000956;1000001
1000957;2006-06-24;1;1000957;1000001
1000958;2006-06-24;1;1000958;1000001
1000959;2006-06-24;1;1000959;1000001
1000960;2006-06-24;1;1000960;1000001
1000961;2006-06-24;1;1000961;1000001
1000962;2006-06-24;1;1000962;1000001
1000963;2006-06-24;1;1000963;1000001
1000964;2006-06-24;1;1000964;1000001
1000965;2006-06-24;1;1000965;1000001
1000966;2006-06-24;1;1000966;1000001
1000967;2006-06-24;1;1000967;1000001
1000968;2006-06-24;1;1000968;1000001
1000969;2006-06-24;1;1000969;1000001
1000970;2006-06-24;1;1000970;1000001
1000971;2006-06-24;1;1000971;1000001
1000972;2006-06-24;1;1000972;1000001
1000973;2006-06-24;1;1000973;1000001
1000974;2006-06-24;1;1000974;1000001
1000975;2006-06-24;1;1000975;1000001
1000976;2006-06-24;1;1000976;1000001
1000977;2006-06-24;1;1000977;1000001
1000978;2006-06-24;1;1000978;1000001
1000979;2006-06-24;1;1000979;1000001
1000980;2006-06-24;1;1000980;1000001
1000981;2006-06-24;1;1000981;1000001
1000982;2006-06-24;1;1000982;1000001
1000983;2006-06-24;1;1000983;1000001
1000984;2006-06-24;1;1000984;1000001
1000985;2006-06-24;1;1000985;1000001
1000986;2006-06-24;1;1000986;1000001
1000987;2006-06-24;1;1000987;1000001
1000988;2006-06-24;1;1000988;1000001
1000989;2006-06-24;1;1000989;1000001
1000990;2006-06-24;1;1000990;1000001
1000991;2006-06-24;1;1000991;1000001
1000992;2006-06-24;1;1000992;1000001
1000993;2006-06-24;1;1000993;1000001
1000994;2006-06-24;1;1000994;1000001
1000995;2006-06-24;1;1000995;1000001
1000996;2006-06-24;1;1000996;1000001
1000997;2006-06-24;1;1000997;1000001
1000998;2006-06-24;1;1000998;1000001
1000999;2006-06-24;1;1000999;1000001
1001000;2006-06-24;1;1001000;1000001
1001001;2006-06-24;1;1001001;1000001
1001002;2006-06-24;1;1001002;1000001
1001003;2006-06-24;1;1001003;1000001
1001004;2006-06-24;1;1001004;1000001
1001005;2006-06-24;1;1001005;1000001
1001006;2006-06-24;1;1001006;1000001
1001007;2006-06-24;1;1001007;1000001
1001008;2006-06-24;1;1001008;1000001
1001009;2006-06-24;1;1001009;1000001
1001010;2006-06-24;1;1001010;1000001
1001011;2006-06-24;1;1001011;1000001
1001012;2006-06-24;1;1001012;1000001
1001013;2006-06-24;1;1001013;1000001
1001014;2006-06-24;1;1001014;1000001
1001015;2006-06-24;1;1001015;1000001
1001016;2006-06-24;1;1001016;1000001
1001017;2006-06-24;1;1001017;1000001
1001018;2006-06-24;1;1001018;1000001
1001019;2006-06-24;1;1001019;1000001
1001020;2006-06-24;1;1001020;1000001
1001021;2006-06-24;1;1001021;1000001
1001022;2006-06-24;1;1001022;1000001
1001023;2006-06-24;1;1001023;1000001
1001024;2006-06-24;1;1001024;1000001
1001025;2006-06-24;1;1001025;1000001
1001026;2006-06-24;1;1001026;1000001
1001027;2006-06-24;1;1001027;1000001
1001028;2006-06-24;1;1001028;1000001
1001029;2006-06-24;1;1001029;1000001
1001030;2006-06-24;1;1001030;1000001
1001031;2006-06-24;1;1001031;1000001
1001032;2006-06-24;1;1001032;1000001
1001033;2006-06-24;1;1001033;1000001
1001034;2006-06-24;1;1001034;1000001
1001035;2006-06-24;1;1001035;1000001
1001036;2006-06-24;1;1001036;1000001
1001037;2006-06-24;1;1001037;1000001
1001038;2006-06-24;1;1001038;1000001
1001039;2006-06-24;1;1001039;1000001
1001040;2006-06-24;1;1001040;1000001
1001041;2006-06-24;1;1001041;1000001
1001042;2006-06-24;1;1001042;1000001
1001043;2006-06-24;1;1001043;1000001
1001044;2006-06-24;1;1001044;1000001
1001045;2006-06-24;1;1001045;1000001
1001046;2006-06-24;1;1001046;1000001
1001047;2006-06-24;1;1001047;1000001
1001048;2006-06-24;1;1001048;1000001
1001049;2006-06-24;1;1001049;1000001
1001050;2006-06-24;1;1001050;1000001
1001051;2006-06-24;1;1001051;1000001
1001052;2006-06-24;1;1001052;1000001
1001053;2006-06-24;1;1001053;1000001
1001054;2006-06-24;1;1001054;1000001
1001055;2006-06-24;1;1001055;1000001
1001056;2006-06-24;1;1001056;1000001
1001057;2006-06-24;1;1001057;1000001
1001058;2006-06-24;1;1001058;1000001
1001059;2006-06-24;1;1001059;1000001
1001060;2006-06-24;1;1001060;1000001
1001061;2006-06-24;1;1001061;1000001
1001062;2006-06-24;1;1001062;1000001
1001063;2006-06-24;1;1001063;1000001
1001064;2006-06-24;1;1001064;1000001
1001065;2006-06-24;1;1001065;1000001
1001066;2006-06-24;1;1001066;1000001
1001067;2006-06-24;1;1001067;1000001
1001068;2006-06-24;1;1001068;1000001
1001069;2006-06-24;1;1001069;1000001
1001070;2006-06-24;1;1001070;1000001
1001071;2006-06-24;1;1001071;1000001
1001072;2006-06-24;1;1001072;1000001
1001073;2006-06-24;1;1001073;1000001
1001074;2006-06-24;1;1001074;1000001
1001075;2006-06-24;1;1001075;1000001
1001076;2006-06-24;1;1001076;1000001
1001077;2006-06-24;1;1001077;1000001
1001078;2006-06-24;1;1001078;1000001
1001079;2006-06-24;1;1001079;1000001
1001080;2006-06-24;1;1001080;1000001
1001081;2006-06-24;1;1001081;1000001
1001082;2006-06-24;1;1001082;1000001
1001083;2006-06-24;1;1001083;1000001
1001084;2006-06-24;1;1001084;1000001
1001085;2006-06-24;1;1001085;1000001
1001086;2006-06-24;1;1001086;1000001
1001087;2006-06-24;1;1001087;1000001
1001088;2006-06-24;1;1001088;1000001
1001089;2006-06-24;1;1001089;1000001
1001090;2006-06-24;1;1001090;1000001
1001091;2006-06-24;1;1001091;1000001
1001092;2006-06-24;1;1001092;1000001
1001093;2006-06-24;1;1001093;1000001
1001094;2006-06-24;1;1001094;1000001
1001095;2006-06-24;1;1001095;1000001
1001096;2006-06-24;1;1001096;1000001
1001097;2006-06-24;1;1001097;1000001
1001098;2006-06-24;1;1001098;1000001
1001099;2006-06-24;1;1001099;1000001
1001100;2006-06-24;1;1001100;1000001
1001101;2006-06-24;1;1001101;1000001
1001102;2006-06-24;1;1001102;1000001
1001103;2006-06-24;1;1001103;1000001
1001104;2006-06-24;1;1001104;1000001
1001105;2006-06-24;1;1001105;1000001
1001106;2006-06-24;1;1001106;1000001
1001107;2006-06-24;1;1001107;1000001
1001108;2006-06-24;1;1001108;1000001
1001109;2006-06-24;1;1001109;1000001
1001110;2006-06-24;1;1001110;1000001
1001111;2006-06-24;1;1001111;1000001
1001112;2006-06-24;1;1001112;1000001
1001113;2006-06-24;1;1001113;1000001
1001114;2006-06-24;1;1001114;1000001
1001115;2006-06-24;1;1001115;1000001
1001116;2006-06-24;1;1001116;1000001
1001117;2006-06-24;1;1001117;1000001
1001118;2006-06-24;1;1001118;1000001
1001119;2006-06-24;1;1001119;1000001
1001120;2006-06-24;1;1001120;1000001
1001121;2006-06-24;1;1001121;1000001
1001122;2006-06-24;1;1001122;1000001
1001123;2006-06-24;1;1001123;1000001
1001124;2006-06-24;1;1001124;1000001
1001125;2006-06-24;1;1001125;1000001
1001126;2006-06-24;1;1001126;1000001
1001127;2006-06-24;1;1001127;1000001
1001128;2006-06-24;1;1001128;1000001
1001129;2006-06-24;1;1001129;1000001
1001130;2006-06-24;1;1001130;1000001
1001131;2006-06-24;1;1001131;1000001
1001132;2006-06-24;1;1001132;1000001
1001133;2006-06-24;1;1001133;1000001
1001134;2006-06-24;1;1001134;1000001
1001135;2006-06-24;1;1001135;1000001
1001136;2006-06-24;1;1001136;1000001
1001137;2006-06-24;1;1001137;1000001
1001138;2006-06-24;1;1001138;1000001
1001139;2006-06-24;1;1001139;1000001
1001140;2006-06-24;1;1001140;1000001
1001141;2006-06-24;1;1001141;1000001
1001142;2006-06-24;1;1001142;1000001
1001143;2006-06-24;1;1001143;1000001
1001144;2006-06-24;1;1001144;1000001
1001145;2006-06-24;1;1001145;1000001
1001146;2006-06-24;1;1001146;1000001
1001147;2006-06-24;1;1001147;1000001
1001148;2006-06-24;1;1001148;1000001
1001149;2006-06-24;1;1001149;1000001
1001150;2006-06-24;1;1001150;1000001
1001151;2006-06-24;1;1001151;1000001
1001152;2006-06-24;1;1001152;1000001
1001153;2006-06-24;1;1001153;1000001
1001154;2006-06-24;1;1001154;1000001
1001155;2006-06-24;1;1001155;1000001
1001156;2006-06-24;1;1001156;1000001
1001157;2006-06-24;1;1001157;1000001
1001158;2006-06-24;1;1001158;1000001
1001159;2006-06-24;1;1001159;1000001
1001160;2006-06-24;1;1001160;1000001
1001161;2006-06-24;1;1001161;1000001
1001162;2006-06-24;1;1001162;1000001
1001163;2006-06-24;1;1001163;1000001
1001164;2006-06-24;1;1001164;1000001
1001165;2006-06-24;1;1001165;1000001
1001166;2006-06-24;1;1001166;1000001
1001167;2006-06-24;1;1001167;1000001
1001168;2006-06-24;1;1001168;1000001
1001169;2006-06-24;1;1001169;1000001
1001170;2006-06-24;1;1001170;1000001
1001171;2006-06-24;1;1001171;1000001
1001172;2006-06-24;1;1001172;1000001
1001173;2006-06-24;1;1001173;1000001
1001174;2006-06-24;1;1001174;1000001
1001175;2006-06-24;1;1001175;1000001
1001176;2006-06-24;1;1001176;1000001
1001177;2006-06-24;1;1001177;1000001
1001178;2006-06-24;1;1001178;1000001
1001179;2006-06-24;1;1001179;1000001
1001180;2006-06-24;1;1001180;1000001
1001181;2006-06-24;1;1001181;1000001
1001182;2006-06-24;1;1001182;1000001
1001183;2006-06-24;1;1001183;1000001
1001184;2006-06-24;1;1001184;1000001
1001185;2006-06-24;1;1001185;1000001
1001186;2006-06-24;1;1001186;1000001
1001187;2006-06-24;1;1001187;1000001
1001188;2006-06-24;1;1001188;1000001
1001189;2006-06-24;1;1001189;1000001
1001190;2006-06-24;1;1001190;1000001
1001191;2006-06-24;1;1001191;1000001
1001192;2006-06-24;1;1001192;1000001
1001193;2006-06-24;1;1001193;1000001
1001194;2006-06-24;1;1001194;1000001
1001195;2006-06-24;1;1001195;1000001
1001196;2006-06-24;1;1001196;1000001
1001197;2006-06-24;1;1001197;1000001
1001198;2006-06-24;1;1001198;1000001
1001199;2006-06-24;1;1001199;1000001
1001200;2006-06-24;1;1001200;1000001
1001201;2006-06-24;1;1001201;1000001
1001202;2006-06-24;1;1001202;1000001
1001203;2006-06-24;1;1001203;1000001
1001204;2006-06-24;1;1001204;1000001
1001205;2006-06-24;1;1001205;1000001
1001206;2006-06-24;1;1001206;1000001
1001207;2006-06-24;1;1001207;1000001
1001208;2006-06-24;1;1001208;1000001
1001209;2006-06-24;1;1001209;1000001
1001210;2006-06-24;1;1001210;1000001
1001211;2006-06-24;1;1001211;1000001
1001212;2006-06-24;1;1001212;1000001
1001213;2006-06-24;1;1001213;1000001
1001214;2006-06-24;1;1001214;1000001
1001215;2006-06-24;1;1001215;1000001
1001216;2006-06-24;1;1001216;1000001
1001217;2006-06-24;1;1001217;1000001
1001218;2006-06-24;1;1001218;1000001
1001219;2006-06-24;1;1001219;1000001
1001220;2006-06-24;1;1001220;1000001
1001221;2006-06-24;1;1001221;1000001
1001222;2006-06-24;1;1001222;1000001
1001223;2006-06-24;1;1001223;1000001
1001224;2006-06-24;1;1001224;1000001
1001225;2006-06-24;1;1001225;1000001
1001226;2006-06-24;1;1001226;1000001
